File,Original_Tier_Name,New_Tier_Name
139c.eaf,ft@6,ft@6
139c.eaf,tx@6,tx@6
139d.eaf,ft@6,ft@6
139d.eaf,tx@6,tx@6
15_eagles.eaf,ft@35,ft@35
15_eagles.eaf,ge@35,gl@35
15_eagles.eaf,mb@35,mb@35
15_eagles.eaf,ps@35,ps@35
15_eagles.eaf,ref@35,ref@35
15_eagles.eaf,tx@35,tx@35
15_secondthought.eaf,ft@35,ft@35
15_secondthought.eaf,ge@35,gl@35
15_secondthought.eaf,mb@35,mb@35
15_secondthought.eaf,ps@35,ps@35
15_secondthought.eaf,ref@35,ref@35
15_secondthought.eaf,tx@35,tx@35
15_speech_part_1.eaf,ft@33,ft@33
15_speech_part_1.eaf,ge@33,gl@33
15_speech_part_1.eaf,mb@33,mb@33
15_speech_part_1.eaf,ps@33,ps@33
15_speech_part_1.eaf,ref@33,ref@33
15_speech_part_1.eaf,tx@33,tx@33
15_speech_part_2.eaf,ft@33,ft@33
15_speech_part_2.eaf,ge@33,gl@33
15_speech_part_2.eaf,mb@33,mb@33
15_speech_part_2.eaf,ps@33,ps@33
15_speech_part_2.eaf,ref@33,ref@33
15_speech_part_2.eaf,tx@33,tx@33
15captive.eaf,ft@33,ft@33
15captive.eaf,ge@33,gl@33
15captive.eaf,mb@33,mb@33
15captive.eaf,ps@33,ps@33
15captive.eaf,ref@33,ref@33
15captive.eaf,tx@33,tx@33
20_Crawford.eaf,ft@55,ft@55
20_Crawford.eaf,ge@55,gl@55
20_Crawford.eaf,mb@55,mb@55
20_Crawford.eaf,ps@55,ps@55
20_Crawford.eaf,ref@55,ref@55
20_Crawford.eaf,tx@55,tx@55
20_Nelson.eaf,ft@56,ft@56
20_Nelson.eaf,ge@56,gl@56
20_Nelson.eaf,mb@56,mb@56
20_Nelson.eaf,ps@56,ps@56
20_Nelson.eaf,ref@56,ref@56
20_Nelson.eaf,tx@56,tx@56
32b.eaf,ft@45,ft@45
32b.eaf,ge@45,gl@45
32b.eaf,mb@45,mb@45
32b.eaf,ps@45,ps@45
32b.eaf,ref@45,ref@45
32b.eaf,tx@45,tx@45
32c.eaf,ft@45,ft@45
32c.eaf,ge@45,gl@45
32c.eaf,mb@45,mb@45
32c.eaf,ps@45,ps@45
32c.eaf,ref@45,ref@45
32c.eaf,tx@45,tx@45
35c.eaf,ft@6,ft@6
35c.eaf,ge@6,gl@6
35c.eaf,mb@6,mb@6
35c.eaf,ps@6,ps@6
35c.eaf,ref@6,ref@6
35c.eaf,tx@6,tx@6
35d.eaf,ft@6,ft@6
35d.eaf,ge@6,gl@6
35d.eaf,mb@6,mb@6
35d.eaf,ps@6,ps@6
35d.eaf,ref@6,ref@6
35d.eaf,tx@6,tx@6
78a.eaf,ft@40,ft@40
78a.eaf,ft@All,ft@All
78a.eaf,ge@40,gl@40
78a.eaf,mb@40,mb@40
78a.eaf,ps@40,ps@40
78a.eaf,ref@40,ref@40
78a.eaf,ref@All,ref@All
78a.eaf,tx@40,tx@40
78a.eaf,tx@All,tx@All
7a.eaf,ft@35,ft@35
7a.eaf,ge@35,gl@35
7a.eaf,mb@35,mb@35
7a.eaf,ps@35,ps@35
7a.eaf,ref@35,ref@35
7a.eaf,tx@35,tx@35
92a.eaf,ft@40,ft@40
92a.eaf,ge@40,gl@40
92a.eaf,mb@40,mb@40
92a.eaf,ps@40,ps@40
92a.eaf,ref@40,ref@40
92a.eaf,ref@All,ref@All
92a.eaf,tx@40,tx@40
92b.eaf,ft@40,ft@40
92b.eaf,ge@40,gl@40
92b.eaf,mb@40,mb@40
92b.eaf,ps@40,ps@40
92b.eaf,ref@40,ref@40
92b.eaf,ref@All,ref@All
92b.eaf,tx@40,tx@40
92c.eaf,ft@40,ft@40
92c.eaf,ge@40,gl@40
92c.eaf,mb@40,mb@40
92c.eaf,ps@40,ps@40
92c.eaf,ref@40,ref@40
92c.eaf,ref@All,ref@All
92c.eaf,tx@40,tx@40
92d.eaf,ft@40,ft@40
92d.eaf,ge@40,gl@40
92d.eaf,mb@40,mb@40
92d.eaf,ps@40,ps@40
92d.eaf,ref@40,ref@40
92d.eaf,ref@All,ref@All
92d.eaf,tx@40,tx@40
92e.eaf,ft@40,ft@40
92e.eaf,ge@40,gl@40
92e.eaf,mb@40,mb@40
92e.eaf,ps@40,ps@40
92e.eaf,ref@40,ref@40
92e.eaf,ref@All,ref@All
92e.eaf,tx@40,tx@40
92f.eaf,ft@40,ft@40
92f.eaf,ft@62,ft@62
92f.eaf,ge@40,gl@40
92f.eaf,ge@62,gl@62
92f.eaf,mb@40,mb@40
92f.eaf,mb@62,mb@62
92f.eaf,ps@40,ps@40
92f.eaf,ps@62,ps@62
92f.eaf,ref@40,ref@40
92f.eaf,ref@62,ref@62
92f.eaf,ref@All,ref@All
92f.eaf,tx@40,tx@40
92f.eaf,tx@62,tx@62
