"lang","file","core_extended","speaker",wd_ID,wd,"start","end","ref","tx","ft","mb_ID","mb","ps","gl","ph_ID","ph"
"tsim1256","doreco_tsim1256_IGS0229_2015-12-21_GG_1",core,"GG",w000001,"<p:>",0.000,42.958,"<p:>","<p:>","<p:>","","","","","p000001","<p:>","",""
"tsim1256","doreco_tsim1256_IGS0229_2015-12-21_GG_1",core,"GG",w000002,"<<fs>>",42.958,43.049,"0001_DoReCo_doreco_tsim1256_IGS0229_2015-12-21_GG_1","****","****","","","","","p000002","<<fs>>","",""
"tsim1256","doreco_tsim1256_IGS0229_2015-12-21_GG_1",core,"GG",w000003,"<p:>",43.049,43.180,"<p:>","<p:>","<p:>","","","","","p000003","<p:>","",""
"tsim1256","doreco_tsim1256_IGS0229_2015-12-21_GG_1",core,"GG",w000004,"anin",43.180,43.614,"0002_DoReCo_doreco_tsim1256_IGS0229_2015-12-21_GG_1","anin gejilan gwayd 1962","Mimi nemzaliwa mwa elfu moja mia tisa sitini na mbili","","","","","p000004 p000005 p000006 p000007","a n i n","",""
"tsim1256","doreco_tsim1256_IGS0229_2015-12-21_GG_1",core,"GG",w000005,"<<fs>>",43.614,44.256,"0002_DoReCo_doreco_tsim1256_IGS0229_2015-12-21_GG_1","anin gejilan gwayd 1962","Mimi nemzaliwa mwa elfu moja mia tisa sitini na mbili","","","","","p000008","<<fs>>","",""
"tsim1256","doreco_tsim1256_IGS0229_2015-12-21_GG_1",core,"GG",w000006,"gejilan",44.256,44.966,"0002_DoReCo_doreco_tsim1256_IGS0229_2015-12-21_GG_1","anin gejilan gwayd 1962","Mimi nemzaliwa mwa elfu moja mia tisa sitini na mbili","","","","","p000009 p000010 p000011 p000012 p000013 p000014 p000015","g e dZ i l a n","",""
"tsim1256","doreco_tsim1256_IGS0229_2015-12-21_GG_1",core,"GG",w000007,"<<fm>miaka>",44.966,45.640,"0002_DoReCo_doreco_tsim1256_IGS0229_2015-12-21_GG_1","anin gejilan gwayd 1962","Mimi nemzaliwa mwa elfu moja mia tisa sitini na mbili","","","","","p000016","<<fm>miaka>","",""
"tsim1256","doreco_tsim1256_IGS0229_2015-12-21_GG_1",core,"GG",w000008,"<p:>",45.640,46.677,"0002_DoReCo_doreco_tsim1256_IGS0229_2015-12-21_GG_1","anin gejilan gwayd 1962","Mimi nemzaliwa mwa elfu moja mia tisa sitini na mbili","","","","","p000017","<p:>","",""
"tsim1256","doreco_tsim1256_IGS0229_2015-12-21_GG_1",core,"GG",w000009,"gejilan",46.677,47.325,"0002_DoReCo_doreco_tsim1256_IGS0229_2015-12-21_GG_1","anin gejilan gwayd 1962","Mimi nemzaliwa mwa elfu moja mia tisa sitini na mbili","","","","","p000018 p000019 p000020 p000021 p000022 p000023 p000024","g e dZ i l a n","",""
"tsim1256","doreco_tsim1256_IGS0229_2015-12-21_GG_1",core,"GG",w000010,"gwayd",47.325,47.640,"0002_DoReCo_doreco_tsim1256_IGS0229_2015-12-21_GG_1","anin gejilan gwayd 1962","Mimi nemzaliwa mwa elfu moja mia tisa sitini na mbili","","","","","p000025 p000026 p000027 p000028","g_w a j d","",""
