a;a
e;e
i;i
o;o
u;u
ü;1
ü;1
b;b
ch;tS
chh;tS_h
d;d
f;f
g;g
gh;G
h;h
h#;#
j;dZ
k;k
kh;k_h
l;l
lh;l_t
m;m
mh;m_t
n;n
nn;n
nh;n_t
ng;N
p;p
pp;p
ph;p_h
q;q
qh;q_h
r;r\
s;s
ss;s
sh;S
t;t
tt;tt
th;t_h
ts;ts
tsh;ts_h
v;v
w;w
x;x
y;j
z;z
zz;z
zh;dZ

%%% Non-native material %%%
c;s
