File,Original_Tier_Name,New_Tier_Name
20131027_20150725c.eaf,Free Translation (English),ft@RL
20131027_20150725c.eaf,Text,tx@RL
20131027_20150725c.eaf,Words,wd@RL
20131108b_20150725j.eaf,Free Translation (English),ft@RL
20131108b_20150725j.eaf,Text-S2,tx@RL
20131108b_20150725j.eaf,Words-S2,wd@RL
20150725l.eaf,A_phrase-gls-en,ft@JS
20150725l.eaf,A_morph-gls-en,gl@JS
20150725l.eaf,A_morph-txt-gow-Qaaa-x-Roma,mb@JS
20150725l.eaf,A_morph-msa-en,ps@JS
20150725l.eaf,A_phrase-segnum-en,ref@JS
20150725l.eaf,A_word-txt-gow-Qaaa-x-Roma,wd@JS
20150726d.eaf,C_phrase-gls-en,ft@RL
20150726d.eaf,E_phrase-gls-en,ft@RS
20150726d.eaf,B_phrase-gls-en,ft@SJ
20150726d.eaf,D_phrase-gls-en,ft@SY
20150726d.eaf,C_morph-gls-en,gl@RL
20150726d.eaf,E_morph-gls-en,gl@RS
20150726d.eaf,B_morph-gls-en,gl@SJ
20150726d.eaf,D_morph-gls-en,gl@SY
20150726d.eaf,C_morph-txt-gow-Qaaa-x-Roma,mb@RL
20150726d.eaf,E_morph-txt-gow-Qaaa-x-Roma,mb@RS
20150726d.eaf,B_morph-txt-gow-Qaaa-x-Roma,mb@SJ
20150726d.eaf,D_morph-txt-gow-Qaaa-x-Roma,mb@SY
20150726d.eaf,C_morph-msa-en,ps@RL
20150726d.eaf,E_morph-msa-en,ps@RS
20150726d.eaf,B_morph-msa-en,ps@SJ
20150726d.eaf,D_morph-msa-en,ps@SY
20150726d.eaf,C_phrase-segnum-en,ref@RL
20150726d.eaf,E_phrase-segnum-en,ref@RS
20150726d.eaf,B_phrase-segnum-en,ref@SJ
20150726d.eaf,D_phrase-segnum-en,ref@SY
20150726d.eaf,C_word-txt-gow-Qaaa-x-Roma,wd@RL
20150726d.eaf,E_word-txt-gow-Qaaa-x-Roma,wd@RS
20150726d.eaf,B_word-txt-gow-Qaaa-x-Roma,wd@SJ
20150726d.eaf,D_word-txt-gow-Qaaa-x-Roma,wd@SY
20150808a.eaf,Free Translation (English),ft@TD
20150808a.eaf,Free Translation (English)-S2,ft@UNK1
