File,Original_Tier_Name,New_Tier_Name
UUM-TXT-AN-00000-A01.eaf,ft@unknown,ft@A01
UUM-TXT-AN-00000-A01.eaf,ge@unknown,gl@A01
UUM-TXT-AN-00000-A01.eaf,mb@unknown,mb@A01
UUM-TXT-AN-00000-A01.eaf,ps@unknown,ps@A01
UUM-TXT-AN-00000-A01.eaf,ref@unknown,ref@A01
UUM-TXT-AN-00000-A01.eaf,tx-a@unknown,tx@A01
UUM-TXT-AN-00000-A01.eaf,tx@unknown,wd@A01
UUM-TXT-AN-00000-A02.eaf,ft@unknown,ft@A02
UUM-TXT-AN-00000-A02.eaf,ge@unknown,gl@A02
UUM-TXT-AN-00000-A02.eaf,mb@unknown,mb@A02
UUM-TXT-AN-00000-A02.eaf,ps@unknown,ps@A02
UUM-TXT-AN-00000-A02.eaf,ref@unknown,ref@A02
UUM-TXT-AN-00000-A02.eaf,tx-a@unknown,tx@A02
UUM-TXT-AN-00000-A02.eaf,tx@unknown,wd@A02
UUM-TXT-AN-00000-A03.eaf,ft@unknown,ft@A03
UUM-TXT-AN-00000-A03.eaf,ge@unknown,gl@A03
UUM-TXT-AN-00000-A03.eaf,mb@unknown,mb@A03
UUM-TXT-AN-00000-A03.eaf,ps@unknown,ps@A03
UUM-TXT-AN-00000-A03.eaf,ref@unknown,ref@A03
UUM-TXT-AN-00000-A03.eaf,tx-a@unknown,tx@A03
UUM-TXT-AN-00000-A03.eaf,tx@unknown,wd@A03
UUM-TXT-AN-00000-A04.eaf,ft@unknown,ft@A04
UUM-TXT-AN-00000-A04.eaf,ge@unknown,gl@A04
UUM-TXT-AN-00000-A04.eaf,mb@unknown,mb@A04
UUM-TXT-AN-00000-A04.eaf,ps@unknown,ps@A04
UUM-TXT-AN-00000-A04.eaf,ref@unknown,ref@A04
UUM-TXT-AN-00000-A04.eaf,tx-a@unknown,tx@A04
UUM-TXT-AN-00000-A04.eaf,tx@unknown,wd@A04
UUM-TXT-AN-00000-A05.eaf,ft@unknown,ft@A05
UUM-TXT-AN-00000-A05.eaf,ge@unknown,gl@A05
UUM-TXT-AN-00000-A05.eaf,mb@unknown,mb@A05
UUM-TXT-AN-00000-A05.eaf,ps@unknown,ps@A05
UUM-TXT-AN-00000-A05.eaf,ref@unknown,ref@A05
UUM-TXT-AN-00000-A05.eaf,tx-a@unknown,tx@A05
UUM-TXT-AN-00000-A05.eaf,tx@unknown,wd@A05
UUM-TXT-AN-00000-A06.eaf,ft@unknown,ft@A06
UUM-TXT-AN-00000-A06.eaf,ge@unknown,gl@A06
UUM-TXT-AN-00000-A06.eaf,mb@unknown,mb@A06
UUM-TXT-AN-00000-A06.eaf,ps@unknown,ps@A06
UUM-TXT-AN-00000-A06.eaf,ref@unknown,ref@A06
UUM-TXT-AN-00000-A06.eaf,tx-a@unknown,tx@A06
UUM-TXT-AN-00000-A06.eaf,tx@unknown,wd@A06
UUM-TXT-AN-00000-A07.eaf,ft@unknown,ft@A07
UUM-TXT-AN-00000-A07.eaf,ge@unknown,gl@A07
UUM-TXT-AN-00000-A07.eaf,mb@unknown,mb@A07
UUM-TXT-AN-00000-A07.eaf,ps@unknown,ps@A07
UUM-TXT-AN-00000-A07.eaf,ref@unknown,ref@A07
UUM-TXT-AN-00000-A07.eaf,tx-a@unknown,tx@A07
UUM-TXT-AN-00000-A07.eaf,tx@unknown,wd@A07
UUM-TXT-AN-00000-A08.eaf,ft@unknown,ft@A08
UUM-TXT-AN-00000-A08.eaf,ge@unknown,gl@A08
UUM-TXT-AN-00000-A08.eaf,mb@unknown,mb@A08
UUM-TXT-AN-00000-A08.eaf,ps@unknown,ps@A08
UUM-TXT-AN-00000-A08.eaf,ref@unknown,ref@A08
UUM-TXT-AN-00000-A08.eaf,tx-a@unknown,tx@A08
UUM-TXT-AN-00000-A08.eaf,tx@unknown,wd@A08
UUM-TXT-AN-00000-A09.eaf,ft@unknown,ft@A09
UUM-TXT-AN-00000-A09.eaf,ge@unknown,gl@A09
UUM-TXT-AN-00000-A09.eaf,mb@unknown,mb@A09
UUM-TXT-AN-00000-A09.eaf,ps@unknown,ps@A09
UUM-TXT-AN-00000-A09.eaf,ref@unknown,ref@A09
UUM-TXT-AN-00000-A09.eaf,tx-a@unknown,tx@A09
UUM-TXT-AN-00000-A09.eaf,tx@unknown,wd@A09
UUM-TXT-AN-00000-A10.eaf,ft@unknown,ft@A10
UUM-TXT-AN-00000-A10.eaf,ge@unknown,gl@A10
UUM-TXT-AN-00000-A10.eaf,mb@unknown,mb@A10
UUM-TXT-AN-00000-A10.eaf,ps@unknown,ps@A10
UUM-TXT-AN-00000-A10.eaf,ref@unknown,ref@A10
UUM-TXT-AN-00000-A10.eaf,tx-a@unknown,tx@A10
UUM-TXT-AN-00000-A10.eaf,tx@unknown,wd@A10
UUM-TXT-AN-00000-A11.eaf,ft@unknown,ft@A11
UUM-TXT-AN-00000-A11.eaf,ge@unknown,gl@A11
UUM-TXT-AN-00000-A11.eaf,mb@unknown,mb@A11
UUM-TXT-AN-00000-A11.eaf,ps@unknown,ps@A11
UUM-TXT-AN-00000-A11.eaf,ref@unknown,ref@A11
