p;p
b;b
t;t
tt;t:
d;d
dd;d:
k;k
kh;x
g;g
f;f
v;v
s;s
ss;s:
z;z
š;S
ž;Z
h;x
ğ;G
č;tS
ǰ;dZ
j;dZ
m;m
mm;m:
n;n
n;n:
r;4
r#;r\_r
l;l
ll;l:
y;j
a;a
aa;a
set BACK a;a
set BACK aa;a
ä;{
ää;{
set FRONT ä;{
set FRONT ää;{
ö;9
set FRONT ö;9
e;e
set FRONT e;e
o;o
set BACK o;o
i;i
ii;i
set FRONT i;i
set FRONT ii;i
ü;y
set FRONT ü;y
ı;M
set BACK ı;M
u;u
set BACK u;u
k$FRONT$;c .
g$FRONT$;J\ .
$BACK$l;. 5
