a;a
b;b
d;4
#d;d
e;@
i;i
h;h
k;k
m;m
n;n
p;p
s;s
t;t
ts;ts
tx;tS
u;u
ú;u
w;w
xi;S i
x;s`
y;j

%%% Nasalization rules %%%
an#;a~
en#;@~
in#;i~
un#;u~
ún#;u~
xin#;S i~
set C b;b
set C tx;tS
set C d;4
set C #d;d
set C h;h
set C k;k
set C m;m
set C n;n
set C p;p
set C s;s
set C t;t
set C ts;ts
set C tx;tS
set C w;w
set C x;s`
set C y;j
an$C$;a~ .
en$C$;@~ .
in$C$;i~ .
un$C$;u~ .

%%% Spanish sounds %%%
c;k
ch;tS
j;x
ñ;J
l;l
ll;l
r;4
rr;r
o;o
z;s
