File,Original_Tier_Name,New_Tier_Name
Sanzhi_09_08_2012_RMDF_001.eaf,ft-ru,ft@KZ
Sanzhi_09_08_2012_RMDF_001.eaf,tx-cyr,tx@KZ
mc_sanzhi_asabali.eaf,utterance_translation,ft@SD01
mc_sanzhi_asabali.eaf,gloss_mtok,gl@SD01
mc_sanzhi_asabali.eaf,grammatical_words_mtok,mb@SD01
mc_sanzhi_asabali.eaf,graid,ps@SD01
mc_sanzhi_asabali.eaf,utterance_id,ref@SD01
mc_sanzhi_asabali.eaf,utterance,tx@SD01
mc_sanzhi_asabali.eaf,grammatical_words,wd@SD01
mc_sanzhi_bazhuk.eaf,utterance_translation,ft@SD02
mc_sanzhi_bazhuk.eaf,gloss_mtok,gl@SD02
mc_sanzhi_bazhuk.eaf,grammatical_words_mtok,mb@SD02
mc_sanzhi_bazhuk.eaf,graid,ps@SD02
mc_sanzhi_bazhuk.eaf,utterance_id,ref@SD02
mc_sanzhi_bazhuk.eaf,utterance,tx@SD02
mc_sanzhi_bazhuk.eaf,grammatical_words,wd@SD02
mc_sanzhi_dragon.eaf,utterance_translation,ft@SD02
mc_sanzhi_dragon.eaf,gloss_mtok,gl@SD02
mc_sanzhi_dragon.eaf,grammatical_words_mtok,mb@SD02
mc_sanzhi_dragon.eaf,graid,ps@SD02
mc_sanzhi_dragon.eaf,utterance_id,ref@SD02
mc_sanzhi_dragon.eaf,utterance,tx@SD02
mc_sanzhi_dragon.eaf,grammatical_words,wd@SD02
mc_sanzhi_kurban.eaf,utterance_translation,ft@SD03
mc_sanzhi_kurban.eaf,gloss_mtok,gl@SD03
mc_sanzhi_kurban.eaf,grammatical_words_mtok,mb@SD03
mc_sanzhi_kurban.eaf,graid,ps@SD03
mc_sanzhi_kurban.eaf,utterance_id,ref@SD03
mc_sanzhi_kurban.eaf,utterance,tx@SD03
mc_sanzhi_kurban.eaf,grammatical_words,wd@SD03
mc_sanzhi_mill.eaf,utterance_translation,ft@SD01
mc_sanzhi_mill.eaf,gloss_mtok,gl@SD01
mc_sanzhi_mill.eaf,grammatical_words_mtok,mb@SD01
mc_sanzhi_mill.eaf,graid,ps@SD01
mc_sanzhi_mill.eaf,utterance_id,ref@SD01
mc_sanzhi_mill.eaf,utterance,tx@SD01
mc_sanzhi_mill.eaf,grammatical_words,wd@SD01
mc_sanzhi_patima.eaf,utterance_translation,ft@SD02
mc_sanzhi_patima.eaf,gloss_mtok,gl@SD02
mc_sanzhi_patima.eaf,grammatical_words_mtok,mb@SD02
mc_sanzhi_patima.eaf,graid,ps@SD02
mc_sanzhi_patima.eaf,utterance_id,ref@SD02
mc_sanzhi_patima.eaf,utterance,tx@SD02
mc_sanzhi_patima.eaf,grammatical_words,wd@SD02
mc_sanzhi_ramazan.eaf,utterance_translation,ft@SD04
mc_sanzhi_ramazan.eaf,gloss_mtok,gl@SD04
mc_sanzhi_ramazan.eaf,grammatical_words_mtok,mb@SD04
mc_sanzhi_ramazan.eaf,graid,ps@SD04
mc_sanzhi_ramazan.eaf,utterance_id,ref@SD04
mc_sanzhi_ramazan.eaf,utterance,tx@SD04
mc_sanzhi_ramazan.eaf,grammatical_words,wd@SD04
mc_sanzhi_tape.eaf,utterance_translation,ft@SD03
mc_sanzhi_tape.eaf,gloss_mtok,gl@SD03
mc_sanzhi_tape.eaf,grammatical_words_mtok,mb@SD03
mc_sanzhi_tape.eaf,graid,ps@SD03
mc_sanzhi_tape.eaf,utterance_id,ref@SD03
mc_sanzhi_tape.eaf,utterance,tx@SD03
mc_sanzhi_tape.eaf,grammatical_words,wd@SD03
