File,Original_Tier_Name,New_Tier_Name
D04ADik.eaf,ft@A,ft@A
D04ADik.eaf,gl@A,gl@A
D04ADik.eaf,mb@A,mb@A
D04ADik.eaf,ps@A,ps@A
D04ADik.eaf,ref@A,ref@A
D04ADik.eaf,ref@NOBODY,ref@NOBODY
D04ADik.eaf,or@A,tx@A
D04ADik.eaf,trs@A,wd@A
D04ALuduut2.eaf,ft@A,ft@A
D04ALuduut2.eaf,ft@N,ft@N
D04ALuduut2.eaf,gl@A,gl@A
D04ALuduut2.eaf,gl@N,gl@N
D04ALuduut2.eaf,mb@A,mb@A
D04ALuduut2.eaf,mb@N,mb@N
D04ALuduut2.eaf,ps@A,ps@A
D04ALuduut2.eaf,ps@N,ps@N
D04ALuduut2.eaf,ref@A,ref@A
D04ALuduut2.eaf,ref@N,ref@N
D04ALuduut2.eaf,ref@NOBODY,ref@NOBODY
D04ALuduut2.eaf,or@A,tx@A
D04ALuduut2.eaf,or@N,tx@N
D04ALuduut2.eaf,trs@A,wd@A
D04ALuduut2.eaf,trs@N,wd@N
D04ALuunpas3.eaf,ft@A,ft@A
D04ALuunpas3.eaf,ft@N,ft@N
D04ALuunpas3.eaf,gl@A,gl@A
D04ALuunpas3.eaf,gl@N,gl@N
D04ALuunpas3.eaf,mb@A,mb@A
D04ALuunpas3.eaf,mb@N,mb@N
D04ALuunpas3.eaf,ps@A,ps@A
D04ALuunpas3.eaf,ps@N,ps@N
D04ALuunpas3.eaf,ref@A,ref@A
D04ALuunpas3.eaf,ref@N,ref@N
D04ALuunpas3.eaf,ref@NOBODY,ref@NOBODY
D04ALuunpas3.eaf,or@A,tx@A
D04ALuunpas3.eaf,or@N,tx@N
D04ALuunpas3.eaf,trs@A,wd@A
D04ALuunpas3.eaf,trs@N,wd@N
D04ASem5.eaf,ft@A,ft@A
D04ASem5.eaf,gl@A,gl@A
D04ASem5.eaf,mb@A,mb@A
D04ASem5.eaf,ps@A,ps@A
D04ASem5.eaf,ref@A,ref@A
D04ASem5.eaf,ref@NOBODY,ref@NOBODY
D04ASem5.eaf,or@A,tx@A
D04ASem5.eaf,trs@A,wd@A
D04AShang.eaf,ft@A,ft@A
D04AShang.eaf,gl@A,gl@A
D04AShang.eaf,mb@A,mb@A
D04AShang.eaf,ps@A,ps@A
D04AShang.eaf,ref@A,ref@A
D04AShang.eaf,ref@NOBODY,ref@NOBODY
D04AShang.eaf,or@A,tx@A
D04AShang.eaf,trs@A,wd@A
D04ASwa.eaf,ft@A,ft@A
D04ASwa.eaf,ft@N,ft@N
D04ASwa.eaf,gl@A,gl@A
D04ASwa.eaf,gl@N,gl@N
D04ASwa.eaf,mb@A,mb@A
D04ASwa.eaf,mb@N,mb@N
D04ASwa.eaf,ps@A,ps@A
D04ASwa.eaf,ps@N,ps@N
D04ASwa.eaf,ref@A,ref@A
D04ASwa.eaf,ref@N,ref@N
D04ASwa.eaf,ref@NOBODY,ref@NOBODY
D04ASwa.eaf,or@A,tx@A
D04ASwa.eaf,or@N,tx@N
D04ASwa.eaf,trs@A,wd@A
D04ASwa.eaf,trs@N,wd@N
D04AWo.eaf,ft@A,ft@A
D04AWo.eaf,gl@A,gl@A
D04AWo.eaf,mb@A,mb@A
D04AWo.eaf,ps@A,ps@A
D04AWo.eaf,ref@A,ref@A
D04AWo.eaf,ref@NOBODY,ref@NOBODY
D04AWo.eaf,or@A,tx@A
D04AWo.eaf,trs@A,wd@A
D04NLudorok.eaf,ft@A,ft@A
D04NLudorok.eaf,ft@N,ft@N
D04NLudorok.eaf,gl@A,gl@A
D04NLudorok.eaf,gl@N,gl@N
D04NLudorok.eaf,mb@A,mb@A
D04NLudorok.eaf,mb@N,mb@N
D04NLudorok.eaf,ps@A,ps@A
D04NLudorok.eaf,ps@N,ps@N
D04NLudorok.eaf,ref@A,ref@A
D04NLudorok.eaf,ref@N,ref@N
D04NLudorok.eaf,ref@NOBODY,ref@NOBODY
D04NLudorok.eaf,or@A,tx@A
D04NLudorok.eaf,or@N,tx@N
D04NLudorok.eaf,trs@A,wd@A
D04NLudorok.eaf,trs@N,wd@N
D04NMues2.eaf,ft@A,ft@A
D04NMues2.eaf,ft@N,ft@N
D04NMues2.eaf,gl@A,gl@A
D04NMues2.eaf,gl@N,gl@N
D04NMues2.eaf,mb@A,mb@A
D04NMues2.eaf,mb@N,mb@N
D04NMues2.eaf,ps@A,ps@A
D04NMues2.eaf,ps@N,ps@N
D04NMues2.eaf,ref@A,ref@A
D04NMues2.eaf,ref@N,ref@N
D04NMues2.eaf,ref@NOBODY,ref@NOBODY
D04NMues2.eaf,or@A,tx@A
D04NMues2.eaf,or@N,tx@N
D04NMues2.eaf,trs@A,wd@A
D04NMues2.eaf,trs@N,wd@N
D04NPuer.eaf,ft@A,ft@A
D04NPuer.eaf,ft@N,ft@N
D04NPuer.eaf,gl@A,gl@A
D04NPuer.eaf,gl@N,gl@N
D04NPuer.eaf,mb@A,mb@A
D04NPuer.eaf,mb@N,mb@N
D04NPuer.eaf,ps@A,ps@A
D04NPuer.eaf,ps@N,ps@N
D04NPuer.eaf,ref@A,ref@A
D04NPuer.eaf,ref@N,ref@N
D04NPuer.eaf,ref@NOBODY,ref@NOBODY
D04NPuer.eaf,or@A,tx@A
D04NPuer.eaf,or@N,tx@N
D04NPuer.eaf,trs@A,wd@A
D04NPuer.eaf,trs@N,wd@N
D04NTokmuut.eaf,ft@N,ft@N
D04NTokmuut.eaf,gl@N,gl@N
D04NTokmuut.eaf,mb@N,mb@N
D04NTokmuut.eaf,ps@N,ps@N
D04NTokmuut.eaf,ref@N,ref@N
D04NTokmuut.eaf,ref@NOBODY,ref@NOBODY
D04NTokmuut.eaf,or@N,tx@N
D04NTokmuut.eaf,trs@N,wd@N
D05ADuoedaas.eaf,ft@A,ft@A
D05ADuoedaas.eaf,gl@A,gl@A
