File,Original_Tier_Name,New_Tier_Name
T12_01-12-2013_Burbar_Bongmeme_Ambat_1044.eaf,Traduction,ft@Bogmeme
T12_01-12-2013_Burbar_Bongmeme_Ambat_1044.eaf,Morphologie_mtok,gl@Bogmeme
T12_01-12-2013_Burbar_Bongmeme_Ambat_1044.eaf,Bogmeme_mtok,mb@Bogmeme
T12_01-12-2013_Burbar_Bongmeme_Ambat_1044.eaf,Reference,ref@Bogmeme
T12_01-12-2013_Burbar_Bongmeme_Ambat_1044.eaf,Bogmeme,tx@Bogmeme
T12_01-12-2013_Burbar_Bongmeme_Ambat_1044.eaf,Bogmeme_wtok,wd@Bogmeme
T16_15-12-2013_Levetbao_Aven_Nren-nair-nahemac_1092.eaf,Traduction,ft@Avyn
T16_15-12-2013_Levetbao_Aven_Nren-nair-nahemac_1092.eaf,Morphologie_mtok,gl@Avyn
T16_15-12-2013_Levetbao_Aven_Nren-nair-nahemac_1092.eaf,Avyn_mtok,mb@Avyn
T16_15-12-2013_Levetbao_Aven_Nren-nair-nahemac_1092.eaf,Reference,ref@Avyn
T16_15-12-2013_Levetbao_Aven_Nren-nair-nahemac_1092.eaf,Avyn,tx@Avyn
T16_15-12-2013_Levetbao_Aven_Nren-nair-nahemac_1092.eaf,Avyn_wtok,wd@Avyn
T1_15-12-2013_Levetbao_Aven_Waet-Masta_1089.eaf,Note,ft@Avyn
T1_15-12-2013_Levetbao_Aven_Waet-Masta_1089.eaf,Morphologie_mtok,gl@Avyn
T1_15-12-2013_Levetbao_Aven_Waet-Masta_1089.eaf,Avyn_mtok,mb@Avyn
T1_15-12-2013_Levetbao_Aven_Waet-Masta_1089.eaf,Reference,ref@Avyn
T1_15-12-2013_Levetbao_Aven_Waet-Masta_1089.eaf,Avyn,tx@Avyn
T1_15-12-2013_Levetbao_Aven_Waet-Masta_1089.eaf,Avyn_wtok,wd@Avyn
T20_25-10_2013_Levetbao_Limeten_Nine-Ambat_1010.eaf,Traduction,ft@Limeten
T20_25-10_2013_Levetbao_Limeten_Nine-Ambat_1010.eaf,Morphologie_mtok,gl@Limeten
T20_25-10_2013_Levetbao_Limeten_Nine-Ambat_1010.eaf,Limeten_mtok,mb@Limeten
T20_25-10_2013_Levetbao_Limeten_Nine-Ambat_1010.eaf,Reference,ref@Limeten
T20_25-10_2013_Levetbao_Limeten_Nine-Ambat_1010.eaf,Limeten,tx@Limeten
T20_25-10_2013_Levetbao_Limeten_Nine-Ambat_1010.eaf,Limeten_wtok,wd@Limeten
T21_24-11-2013_Levetbao_Filip_Deux-Oiseaux_1039.eaf,Traduction,ft@Filip
T21_24-11-2013_Levetbao_Filip_Deux-Oiseaux_1039.eaf,Morphologie_mtok,gl@Filip
T21_24-11-2013_Levetbao_Filip_Deux-Oiseaux_1039.eaf,Filip_mtok,mb@Filip
T21_24-11-2013_Levetbao_Filip_Deux-Oiseaux_1039.eaf,Reference,ref@Filip
T21_24-11-2013_Levetbao_Filip_Deux-Oiseaux_1039.eaf,Filip,tx@Filip
T21_24-11-2013_Levetbao_Filip_Deux-Oiseaux_1039.eaf,Filip_wtok,wd@Filip
T29_29-08-2015_Farun_Salben_1084.eaf,Traduction,ft@Salbyn
T29_29-08-2015_Farun_Salben_1084.eaf,Morphologie_mtok,gl@Salbyn
T29_29-08-2015_Farun_Salben_1084.eaf,Salbel_mtok,mb@Salbyn
T29_29-08-2015_Farun_Salben_1084.eaf,Reference,ref@Salbyn
T29_29-08-2015_Farun_Salben_1084.eaf,Salbel,tx@Salbyn
T29_29-08-2015_Farun_Salben_1084.eaf,Salbel_wtok,wd@Salbyn
T2_30-11-2013_BlackSand_Luan_Abat_1042.eaf,Traduction,ft@Luan
T2_30-11-2013_BlackSand_Luan_Abat_1042.eaf,Morphologie_mtok,gl@Luan
T2_30-11-2013_BlackSand_Luan_Abat_1042.eaf,Luan_mtok,mb@Luan
T2_30-11-2013_BlackSand_Luan_Abat_1042.eaf,Reference,ref@Luan
T2_30-11-2013_BlackSand_Luan_Abat_1042.eaf,Luan,tx@Luan
T2_30-11-2013_BlackSand_Luan_Abat_1042.eaf,Luan_wtok,wd@Luan
T30_31-08-2015_Bwenahai_Limeten_1092.eaf,Traduction,ft@Limeten
T30_31-08-2015_Bwenahai_Limeten_1092.eaf,Morphologie_mtok,gl@Limeten
T30_31-08-2015_Bwenahai_Limeten_1092.eaf,Limeten_mtok,mb@Limeten
T30_31-08-2015_Bwenahai_Limeten_1092.eaf,Reference,ref@Limeten
T30_31-08-2015_Bwenahai_Limeten_1092.eaf,Limeten,tx@Limeten
T30_31-08-2015_Bwenahai_Limeten_1092.eaf,Limeten_wtok,wd@Limeten
T31_31-08-2015_Bwenahai_Limeten_Namangi-Livenbumbrao_1093.eaf,Traduction,ft@Limeten
T31_31-08-2015_Bwenahai_Limeten_Namangi-Livenbumbrao_1093.eaf,Morphologie_mtok,gl@Limeten
T31_31-08-2015_Bwenahai_Limeten_Namangi-Livenbumbrao_1093.eaf,Limeten_mtok,mb@Limeten
T31_31-08-2015_Bwenahai_Limeten_Namangi-Livenbumbrao_1093.eaf,Reference,ref@Limeten
T31_31-08-2015_Bwenahai_Limeten_Namangi-Livenbumbrao_1093.eaf,Limeten,tx@Limeten
T31_31-08-2015_Bwenahai_Limeten_Namangi-Livenbumbrao_1093.eaf,Limeten_wtok,wd@Limeten
T34_30-08-2015_Farun_Rosie_1088.eaf,Traduction,ft@Rosie
T34_30-08-2015_Farun_Rosie_1088.eaf,Morphologie_mtok,gl@Rosie
T34_30-08-2015_Farun_Rosie_1088.eaf,Rosie_mtok,mb@Rosie
T34_30-08-2015_Farun_Rosie_1088.eaf,Reference,ref@Rosie
T34_30-08-2015_Farun_Rosie_1088.eaf,Rosie,tx@Rosie
T34_30-08-2015_Farun_Rosie_1088.eaf,Rosie_wtok,wd@Rosie
T41_01-09-2015_Bwenhai_Kalbatik_Tunglarer_1097.eaf,Traduction,ft@Kalbatik
T41_01-09-2015_Bwenhai_Kalbatik_Tunglarer_1097.eaf,Morphologie_mtok,gl@Kalbatik
T41_01-09-2015_Bwenhai_Kalbatik_Tunglarer_1097.eaf,Kalbatik_mtok,mb@Kalbatik
T41_01-09-2015_Bwenhai_Kalbatik_Tunglarer_1097.eaf,Reference,ref@Kalbatik
T41_01-09-2015_Bwenhai_Kalbatik_Tunglarer_1097.eaf,Kalbatik,tx@Kalbatik
T41_01-09-2015_Bwenhai_Kalbatik_Tunglarer_1097.eaf,Kalbatik_wtok,wd@Kalbatik
T5_15-12-2013_Levetbao_Aven_Nhasu-Nivu_1091.eaf,Traduction,ft@Avyn
T5_15-12-2013_Levetbao_Aven_Nhasu-Nivu_1091.eaf,Morphologie_mtok,gl@Avyn
T5_15-12-2013_Levetbao_Aven_Nhasu-Nivu_1091.eaf,Avyn_mtok,mb@Avyn
T5_15-12-2013_Levetbao_Aven_Nhasu-Nivu_1091.eaf,Reference,ref@Avyn
T5_15-12-2013_Levetbao_Aven_Nhasu-Nivu_1091.eaf,Avyn,tx@Avyn
