File,Original_Tier_Name,New_Tier_Name
06-15-10_Rachel_Lonmei.eaf,fe@unknown,ft@RL
06-15-10_Rachel_Lonmei.eaf,fe@,ft@RL2
06-15-10_Rachel_Lonmei.eaf,ge@unknown,gl@RL
06-15-10_Rachel_Lonmei.eaf,ge@,gl@RL2
06-15-10_Rachel_Lonmei.eaf,mb@unknown,mb@RL
06-15-10_Rachel_Lonmei.eaf,mb@,mb@RL2
06-15-10_Rachel_Lonmei.eaf,ps@unknown,ps@RL
06-15-10_Rachel_Lonmei.eaf,ps@,ps@RL2
06-15-10_Rachel_Lonmei.eaf,ref@unknown,ref@RL
06-15-10_Rachel_Lonmei.eaf,ref@,ref@RL2
06-15-10_Rachel_Lonmei.eaf,tx@unknown,tx@RL
06-15-10_Rachel_Lonmei.eaf,tx@,tx@RL2
07-30-13_Bong.eaf,fe@unknown,ft@FB
07-30-13_Bong.eaf,ge@unknown,gl@FB
07-30-13_Bong.eaf,mb@unknown,mb@FB
07-30-13_Bong.eaf,ps@unknown,ps@FB
07-30-13_Bong.eaf,ref@unknown,ref@FB
07-30-13_Bong.eaf,tx@unknown,tx@FB
08-02-13_Neli2.eaf,fe@,ft@NJ
08-02-13_Neli2.eaf,ge@,gl@NJ
08-02-13_Neli2.eaf,mb@,mb@NJ
08-02-13_Neli2.eaf,ps@,ps@NJ
08-02-13_Neli2.eaf,ref@,ref@NJ
08-02-13_Neli2.eaf,tx@,tx@NJ
08-21-10_JemisGarden.eaf,fe@unknown,ft@JM
08-21-10_JemisGarden.eaf,ge@unknown,gl@JM
08-21-10_JemisGarden.eaf,mb@unknown,mb@JM
08-21-10_JemisGarden.eaf,ps@unknown,ps@JM
08-21-10_JemisGarden.eaf,ref@unknown,ref@JM
08-21-10_JemisGarden.eaf,tx@unknown,tx@JM
08-22-11_IlsonMagekon.eaf,ft,ft@IM
08-22-11_IlsonMagekon.eaf,tx,tx@IM
08-22-11_IlsonMagekon_Coconut.eaf,fe@unknown,ft@IM
08-22-11_IlsonMagekon_Coconut.eaf,ge@unknown,gl@IM
08-22-11_IlsonMagekon_Coconut.eaf,mb@unknown,mb@IM
08-22-11_IlsonMagekon_Coconut.eaf,ps@unknown,ps@IM
08-22-11_IlsonMagekon_Coconut.eaf,ref@unknown,ref@IM
08-22-11_IlsonMagekon_Coconut.eaf,tx@unknown,tx@IM
08-24-11_Andri.eaf,fe@unknown,ft@AT
08-24-11_Andri.eaf,ge@unknown,gl@AT
08-24-11_Andri.eaf,mb@unknown,mb@AT
08-24-11_Andri.eaf,ps@unknown,ps@AT
08-24-11_Andri.eaf,ref@unknown,ref@AT
08-24-11_Andri.eaf,tx@unknown,tx@AT
08-24-11_SaelasJeramae.eaf,fe@unknown,ft@SJ
08-24-11_SaelasJeramae.eaf,ge@unknown,gl@SJ
08-24-11_SaelasJeramae.eaf,mb@unknown,mb@SJ
08-24-11_SaelasJeramae.eaf,ps@unknown,ps@SJ
08-24-11_SaelasJeramae.eaf,ref@unknown,ref@SJ
08-24-11_SaelasJeramae.eaf,tx@unknown,tx@SJ
08-27-12_Ibraem_1.eaf,fe@unknown,ft@IM
08-27-12_Ibraem_1.eaf,ge@unknown,gl@IM
08-27-12_Ibraem_1.eaf,mb@unknown,mb@IM
08-27-12_Ibraem_1.eaf,ps@unknown,ps@IM
08-27-12_Ibraem_1.eaf,ref@unknown,ref@IM
