File,Original_Tier_Name,New_Tier_Name
DJI041109AC.eaf,HAS_phrase-gls-en,ft@HS
DJI041109AC.eaf,HAS_morph-gls-en,gl@HS
DJI041109AC.eaf,HAS_morph-txt-qaa-SN-fonipa-x-bai,mb@HS
DJI041109AC.eaf,HAS_phrase-segnum-en,ref@HS
DJI041109AC.eaf,HAS_word-txt-qaa-SN-fonipa-x-bai,wd@HS
DJI070211AC.eaf,CAS_phrase-gls-en,ft@CS
DJI070211AC.eaf,CAS_morph-gls-en,gl@CS
DJI070211AC.eaf,CAS_morph-txt-qaa-SN-fonipa-x-bai,mb@CS
DJI070211AC.eaf,CAS_phrase-segnum-en,ref@CS
DJI070211AC.eaf,CAS_word-txt-qaa-SN-fonipa-x-bai,wd@CS
DJI070211AC2.eaf,CAS_phrase-gls-en,ft@CS
DJI070211AC2.eaf,CAS_morph-gls-en,gl@CS
DJI070211AC2.eaf,CAS_morph-txt-qaa-SN-fonipa-x-bai,mb@CS
DJI070211AC2.eaf,CAS_phrase-segnum-en,ref@CS
DJI070211AC2.eaf,CAS_word-txt-qaa-SN-fonipa-x-bai,wd@CS
DJI070211AC3.eaf,CAS_phrase-gls-en,ft@CS
DJI070211AC3.eaf,CAS_morph-gls-en,gl@CS
DJI070211AC3.eaf,CAS_morph-txt-qaa-SN-fonipa-x-bai,mb@CS
DJI070211AC3.eaf,CAS_phrase-segnum-en,ref@CS
DJI070211AC3.eaf,CAS_word-txt-qaa-SN-fonipa-x-bai,wd@CS
DJI101010AC1.eaf,BS1_phrase-gls-en,ft@BS
DJI101010AC1.eaf,BS1_morph-gls-en,gl@BS
DJI101010AC1.eaf,BS1_morph-txt-qaa-SN-fonipa-x-bai,mb@BS
DJI101010AC1.eaf,BS1_phrase-segnum-en,ref@BS
DJI101010AC1.eaf,BS1_word-txt-qaa-SN-fonipa-x-bai,wd@BS
DJI101010AC2.eaf,BS1_phrase-gls-en,ft@BS
DJI101010AC2.eaf,BS1_morph-gls-en,gl@BS
DJI101010AC2.eaf,BS1_morph-txt-qaa-SN-fonipa-x-bai,mb@BS
DJI101010AC2.eaf,BS1_phrase-segnum-en,ref@BS
DJI101010AC2.eaf,BS1_word-txt-qaa-SN-fonipa-x-bai,wd@BS
DJI101210AC2.eaf,JHS_Translation-gls-en,ft@JS
DJI101210AC2.eaf,JHS_Transcription-txt-kuj,tx@JS
DJI101210AC3.eaf,JHS_phrase-gls-en,ft@JS
DJI101210AC3.eaf,JHS_morph-gls-en,gl@JS
DJI101210AC3.eaf,JHS_morph-txt-qaa-SN-fonipa-x-bai,mb@JS
DJI101210AC3.eaf,JHS_phrase-segnum-en,ref@JS
DJI101210AC3.eaf,JHS_word-txt-qaa-SN-fonipa-x-bai,wd@JS
DJI121109AC.eaf,AB5_phrase-gls-en,ft@AB
DJI121109AC.eaf,AKS1_phrase-gls-en,ft@AS
DJI121109AC.eaf,AB5_morph-gls-en,gl@AB
DJI121109AC.eaf,AKS1_morph-gls-en,gl@AS
DJI121109AC.eaf,AB5_morph-txt-qaa-SN-fonipa-x-bai,mb@AB
DJI121109AC.eaf,AKS1_morph-txt-qaa-SN-fonipa-x-bai,mb@AS
DJI121109AC.eaf,A_phrase-segnum-en,ref@A
DJI121109AC.eaf,AB5_phrase-segnum-en,ref@AB
DJI121109AC.eaf,AKS1_phrase-segnum-en,ref@AS
DJI121109AC.eaf,AB5_word-txt-qaa-SN-fonipa-x-bai,wd@AB
DJI121109AC.eaf,AKS1_word-txt-qaa-SN-fonipa-x-bai,wd@AS
DJI121109AC2.eaf,AB5_phrase-gls-en,ft@AB
DJI121109AC2.eaf,AB5_morph-gls-en,gl@AB
DJI121109AC2.eaf,AB5_morph-txt-qaa-SN-fonipa-x-bai,mb@AB
DJI121109AC2.eaf,AB5_phrase-segnum-en,ref@AB
DJI121109AC2.eaf,AB5_word-txt-qaa-SN-fonipa-x-bai,wd@AB
DJI121109AC3.eaf,AB5_phrase-gls-en,ft@AB
DJI121109AC3.eaf,AB5_morph-gls-en,gl@AB
DJI121109AC3.eaf,AB5_morph-txt-qaa-SN-fonipa-x-bai,mb@AB
DJI121109AC3.eaf,AB5_phrase-segnum-en,ref@AB
DJI121109AC3.eaf,AB5_word-txt-qaa-SN-fonipa-x-bai,wd@AB
DJI211110AC.eaf,JHS_phrase-gls-en,ft@JS
DJI211110AC.eaf,JHS_morph-gls-en,gl@JS
DJI211110AC.eaf,JHS_morph-txt-qaa-SN-fonipa-x-bai,mb@JS
DJI211110AC.eaf,JHS_phrase-segnum-en,ref@JS
DJI211110AC.eaf,JHS_word-txt-qaa-SN-fonipa-x-bai,wd@JS
