File,Original_Tier_Name,New_Tier_Name
aakityeAC1.eaf,f@AC,ft@AC
aakityeAC1.eaf,f@FS,ft@FS
aakityeAC1.eaf,f@MM,ft@MM
aakityeAC1.eaf,gl@AC,gl@AC
aakityeAC1.eaf,gl@FS,gl@FS
aakityeAC1.eaf,gl@MM,gl@MM
aakityeAC1.eaf,mb@AC,mb@AC
aakityeAC1.eaf,mb@FS,mb@FS
aakityeAC1.eaf,mb@MM,mb@MM
aakityeAC1.eaf,ps@AC,ps@AC
aakityeAC1.eaf,ps@FS,ps@FS
aakityeAC1.eaf,ps@MM,ps@MM
aakityeAC1.eaf,ref@AC,ref@AC
aakityeAC1.eaf,ref@FS,ref@FS
aakityeAC1.eaf,ref@MM,ref@MM
aakityeAC1.eaf,t@AC,wd@AC
aakityeAC1.eaf,t@FS,wd@FS
aakityeAC1.eaf,t@MM,wd@MM
aakityeJP1.eaf,f@FS,ft@FS
aakityeJP1.eaf,f@JP,ft@JP
aakityeJP1.eaf,f@MM,ft@MM
aakityeJP1.eaf,gl@FS,gl@FS
aakityeJP1.eaf,gl@JP,gl@JP
aakityeJP1.eaf,gl@MM,gl@MM
aakityeJP1.eaf,mb@FS,mb@FS
aakityeJP1.eaf,mb@JP,mb@JP
aakityeJP1.eaf,mb@MM,mb@MM
aakityeJP1.eaf,ps@FS,ps@FS
aakityeJP1.eaf,ps@JP,ps@JP
aakityeJP1.eaf,ps@MM,ps@MM
aakityeJP1.eaf,ref@FS,ref@FS
aakityeJP1.eaf,ref@JP,ref@JP
aakityeJP1.eaf,ref@MM,ref@MM
aakityeJP1.eaf,t@FS,wd@FS
aakityeJP1.eaf,t@JP,wd@JP
aakityeJP1.eaf,t@MM,wd@MM
aakityeMM1.eaf,f@CP,ft@CP
aakityeMM1.eaf,f@FS,ft@FS
aakityeMM1.eaf,f@MM,ft@MM
aakityeMM1.eaf,gl@CP,gl@CP
aakityeMM1.eaf,gl@FS,gl@FS
aakityeMM1.eaf,gl@MM,gl@MM
aakityeMM1.eaf,mb@CP,mb@CP
aakityeMM1.eaf,mb@FS,mb@FS
aakityeMM1.eaf,mb@MM,mb@MM
aakityeMM1.eaf,ps@CP,ps@CP
aakityeMM1.eaf,ps@FS,ps@FS
aakityeMM1.eaf,ps@MM,ps@MM
aakityeMM1.eaf,ref@CP,ref@CP
aakityeMM1.eaf,ref@FS,ref@FS
aakityeMM1.eaf,ref@MM,ref@MM
aakityeMM1.eaf,t@CP,wd@CP
aakityeMM1.eaf,t@FS,wd@FS
aakityeMM1.eaf,t@MM,wd@MM
ajpakyo_hist.eaf,f@AP,ft@AP
ajpakyo_hist.eaf,f@FS,ft@FS
ajpakyo_hist.eaf,gl@AP,gl@AP
ajpakyo_hist.eaf,gl@FS,gl@FS
ajpakyo_hist.eaf,mb@AP,mb@AP
ajpakyo_hist.eaf,mb@FS,mb@FS
ajpakyo_hist.eaf,ps@AP,ps@AP
ajpakyo_hist.eaf,ps@FS,ps@FS
ajpakyo_hist.eaf,ref@AP,ref@AP
ajpakyo_hist.eaf,ref@FS,ref@FS
ajpakyo_hist.eaf,t@AP,wd@AP
ajpakyo_hist.eaf,t@FS,wd@FS
booake_idyone.eaf,f@MM,ft@MM
booake_idyone.eaf,f@RR,ft@RR
