b;b
d;d
dʷ;d_w
d̪;d_d
ɖ;d`
f;f
g;g
gʷ;g_w
h;h
ħ;X\
j;j
ɟ;J\
ɟʷ;J\_w
k;k
kʷ;k_w
l;l
m;m
n;n
nʷ;n_w
ɲ;J
ŋ;N
r;r
ɽ;r`
s;s
ʃ;S
ʃʷ;S_w
t;t
tʷ;t_w
ʈ;t`
t̪;t_d
t̪ʷ;t_d_w
w;w
x;x
ɣ;G
z;z
ʒ;Z
ʔ;?
a;a
aa;a:
ɔ;O
ɔɔ;O:
ɛ;E
ɛɛ;E:
i;i
ii;i:
ɪ;I
ɪɪ;I:
u;u
uu;u:
ʊ;U
ʊʊ;U:

%%% Transcription variants %%%
ɑ;a
ə;E
ð;d_d
o;O
oo;O:
e;E
ee;E:
c;S
y;j
ʲ;j
ʷ;w
