"lang","file","core_extended","speaker",wd_ID,wd,"start","end","ref","tx","ft","mb_ID","mb","ps","gl","ph_ID","ph"
"kark1256","doreco_kark1256_D12OASKinship1",core,"KBK",w000001,"t̪ajib,",0.000,1.015,"0001_DoReCo_doreco_kark1256_D12OASKinship1","t̪ajib, iŋ ʊmar awad saabuunɛ","well this is Omar Awad Sabon","","","","","","","",""
"kark1256","doreco_kark1256_D12OASKinship1",core,"KBK",w000002,"iŋ",1.015,2.030,"0001_DoReCo_doreco_kark1256_D12OASKinship1","t̪ajib, iŋ ʊmar awad saabuunɛ","well this is Omar Awad Sabon","","","","","","","",""
"kark1256","doreco_kark1256_D12OASKinship1",core,"KBK",w000003,"ʊmar",2.030,3.045,"0001_DoReCo_doreco_kark1256_D12OASKinship1","t̪ajib, iŋ ʊmar awad saabuunɛ","well this is Omar Awad Sabon","","","","","","","",""
"kark1256","doreco_kark1256_D12OASKinship1",core,"KBK",w000004,"awad",3.045,4.060,"0001_DoReCo_doreco_kark1256_D12OASKinship1","t̪ajib, iŋ ʊmar awad saabuunɛ","well this is Omar Awad Sabon","","","","","","","",""
"kark1256","doreco_kark1256_D12OASKinship1",core,"KBK",w000005,"saabuunɛ",4.060,5.076,"0001_DoReCo_doreco_kark1256_D12OASKinship1","t̪ajib, iŋ ʊmar awad saabuunɛ","well this is Omar Awad Sabon","","","","","","","",""
"kark1256","doreco_kark1256_D12OASKinship1",core,"KBK",w000006,"ʈiʲa,",5.076,5.716,"0002_DoReCo_doreco_kark1256_D12OASKinship1","ʈiʲa, ʈaanʒaal nii, i fɪndiʲa ŋaaŋ","and he is going to tell us about his kins","","","","","","","",""
"kark1256","doreco_kark1256_D12OASKinship1",core,"KBK",w000007,"ʈaanʒaal",5.716,6.356,"0002_DoReCo_doreco_kark1256_D12OASKinship1","ʈiʲa, ʈaanʒaal nii, i fɪndiʲa ŋaaŋ","and he is going to tell us about his kins","","","","","","","",""
"kark1256","doreco_kark1256_D12OASKinship1",core,"KBK",w000008,"nii,",6.356,6.996,"0002_DoReCo_doreco_kark1256_D12OASKinship1","ʈiʲa, ʈaanʒaal nii, i fɪndiʲa ŋaaŋ","and he is going to tell us about his kins","","","","","","","",""
"kark1256","doreco_kark1256_D12OASKinship1",core,"KBK",w000009,"i",6.996,7.636,"0002_DoReCo_doreco_kark1256_D12OASKinship1","ʈiʲa, ʈaanʒaal nii, i fɪndiʲa ŋaaŋ","and he is going to tell us about his kins","","","","","","","",""
"kark1256","doreco_kark1256_D12OASKinship1",core,"KBK",w000010,"fɪndiʲa",7.636,8.276,"0002_DoReCo_doreco_kark1256_D12OASKinship1","ʈiʲa, ʈaanʒaal nii, i fɪndiʲa ŋaaŋ","and he is going to tell us about his kins","","","","","","","",""
