File,Original_Tier_Name,New_Tier_Name
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO2.eaf,rus,ft@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO2.eaf,gl,gl@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO2.eaf,fon,mb@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO2.eaf,word_pos,ps@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO2.eaf,ev,tx@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO2.eaf,fonWord,wd@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO3.eaf,rus,ft@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO3.eaf,gl,gl@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO3.eaf,fon,mb@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO3.eaf,word_pos,ps@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO3.eaf,ev,tx@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO3.eaf,fonWord,wd@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LR.eaf,rus,ft@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LR.eaf,gl,gl@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LR.eaf,fon,mb@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LR.eaf,word_pos,ps@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LR.eaf,ev,tx@VNS
2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LR.eaf,fonWord,wd@VNS
2006_Ozero_Podvalnoe_Buneeva_LR.eaf,rus,ft@RIB
2006_Ozero_Podvalnoe_Buneeva_LR.eaf,gl,gl@RIB
2006_Ozero_Podvalnoe_Buneeva_LR.eaf,fon,mb@RIB
2006_Ozero_Podvalnoe_Buneeva_LR.eaf,word_pos,ps@RIB
2006_Ozero_Podvalnoe_Buneeva_LR.eaf,ev,tx@RIB
2006_Ozero_Podvalnoe_Buneeva_LR.eaf,<linguist>,tx@linguist
2006_Ozero_Podvalnoe_Buneeva_LR.eaf,fonWord,wd@RIB
2007_Chirinda_Eldogir_Valentina_FM1.eaf,rus,ft@VKY
2007_Chirinda_Eldogir_Valentina_FM1.eaf,gl,gl@VKY
2007_Chirinda_Eldogir_Valentina_FM1.eaf,fon,mb@VKY
2007_Chirinda_Eldogir_Valentina_FM1.eaf,pos,ps@VKY
2007_Chirinda_Eldogir_Valentina_FM1.eaf,ev,tx@VKY
2007_Chirinda_Eldogir_Valentina_FM1.eaf,fonWord,wd@VKY
2007_Chirinda_Eldogir_Valentina_FSk10.eaf,rus,ft@VKY
2007_Chirinda_Eldogir_Valentina_FSk10.eaf,gl,gl@VKY
2007_Chirinda_Eldogir_Valentina_FSk10.eaf,fon,mb@VKY
2007_Chirinda_Eldogir_Valentina_FSk10.eaf,word_pos,ps@VKY
