File,Original_Tier_Name,New_Tier_Name
ap_cs_saraputu.eaf,ft@AP,ft@AP
ap_cs_saraputu.eaf,ft@CW,ft@CW
ap_cs_saraputu.eaf,gl@AP_mtok,gl@AP
ap_cs_saraputu.eaf,gl@CW,gl@CW
ap_cs_saraputu.eaf,mb@AP_mtok,mb@AP
ap_cs_saraputu.eaf,mb@CW,mb@CW
ap_cs_saraputu.eaf,wc@AP_mtok,ps@AP
ap_cs_saraputu.eaf,wc@CW,ps@CW
ap_cs_saraputu.eaf,ref@AP,ref@AP
ap_cs_saraputu.eaf,ref@CW,ref@CW
ap_cs_saraputu.eaf,st@AP,tx@AP
ap_cs_saraputu.eaf,st@CW,tx@CW
ap_cs_saraputu.eaf,sa@AP,wd@AP
ap_cs_saraputu.eaf,sa@CW,wd@CW
es_cs_kakamora.eaf,ft@CW,ft@CW
es_cs_kakamora.eaf,ft@ES,ft@ES
es_cs_kakamora.eaf,gl@ES,gl@ES
es_cs_kakamora.eaf,mb@ES,mb@ES
es_cs_kakamora.eaf,wc@ES,ps@ES
es_cs_kakamora.eaf,ref@CW,ref@CW
es_cs_kakamora.eaf,ref@ES,ref@ES
es_cs_kakamora.eaf,ref@unknown,ref@unknown
es_cs_kakamora.eaf,st@CW,tx@CW
es_cs_kakamora.eaf,st@ES,tx@ES
es_cs_kakamora.eaf,sa@CW,wd@CW
es_cs_kakamora.eaf,sa@ES,wd@ES
ik_cs_kulagha.eaf,ft@IK,ft@IK
ik_cs_kulagha.eaf,gl@IK,gl@IK
ik_cs_kulagha.eaf,mb@IK,mb@IK
ik_cs_kulagha.eaf,wc@IK,ps@IK
ik_cs_kulagha.eaf,ref@IK,ref@IK
ik_cs_kulagha.eaf,ref@unknown,ref@unknown
ik_cs_kulagha.eaf,st@IK,tx@IK
ik_cs_kulagha.eaf,sa@IK,wd@IK
jn_lotu.eaf,ft@CW,ft@CW
jn_lotu.eaf,ft@JN,ft@JN
jn_lotu.eaf,gl@CW,gl@CW
jn_lotu.eaf,gl@JN,gl@JN
jn_lotu.eaf,mb@CW,mb@CW
jn_lotu.eaf,mb@JN,mb@JN
jn_lotu.eaf,wc@CW,ps@CW
jn_lotu.eaf,wc@JN,ps@JN
jn_lotu.eaf,ref@CW,ref@CW
jn_lotu.eaf,ref@JN,ref@JN
jn_lotu.eaf,st@CW,tx@CW
jn_lotu.eaf,st@JN,tx@JN
jn_lotu.eaf,sa@CW,wd@CW
jn_lotu.eaf,sa@JN,wd@JN
pb_cs_batugha.eaf,ft@PB,ft@PB
pb_cs_batugha.eaf,gl@PB,gl@PB
pb_cs_batugha.eaf,mb@PB,mb@PB
pb_cs_batugha.eaf,wc@PB,ps@PB
pb_cs_batugha.eaf,ref@PB,ref@PB
pb_cs_batugha.eaf,ref@unknown,ref@unknown
pb_cs_batugha.eaf,st@PB,tx@PB
pb_cs_batugha.eaf,sa@PB,wd@PB
se_kite.eaf,ft@SE,ft@SE
se_kite.eaf,gl@SE,gl@SE
se_kite.eaf,mb@SE,mb@SE
se_kite.eaf,wc@SE,ps@SE
se_kite.eaf,ref@SE,ref@SE
se_kite.eaf,ref@unknown,ref@unknown
se_kite.eaf,st@SE,tx@SE
se_kite.eaf,sa@SE,wd@SE
ss_cs_polo.eaf,ft@CW,ft@CW
ss_cs_polo.eaf,ft@SS,ft@SS
ss_cs_polo.eaf,gl@CW,gl@CW
ss_cs_polo.eaf,gl@SS,gl@SS
ss_cs_polo.eaf,mb@CW,mb@CW
ss_cs_polo.eaf,mb@SS,mb@SS
ss_cs_polo.eaf,wc@CW,ps@CW
ss_cs_polo.eaf,wc@SS,ps@SS
ss_cs_polo.eaf,ref@CW,ref@CW
ss_cs_polo.eaf,ref@SS,ref@SS
ss_cs_polo.eaf,ref@unknown,ref@unknown
ss_cs_polo.eaf,st@CW,tx@CW
ss_cs_polo.eaf,st@SS,tx@SS
ss_cs_polo.eaf,sa@CW,wd@CW
ss_cs_polo.eaf,sa@SS,wd@SS
