File,Original_Tier_Name,New_Tier_Name
candi_res.eaf,f@PA,ft@PA
candi_res.eaf,ref@PA,ref@PA
candi_res.eaf,t@PA-cp,tx@PA
candi_res.eaf,t@PA,wd@PA
cuentores_11.eaf,f@PA,ft@PA
cuentores_11.eaf,ref@PA,ref@PA
cuentores_11.eaf,t@PA,tx@PA
cuentores_3.eaf,f@OG,ft@OG
cuentores_3.eaf,f@PA,ft@PA
cuentores_3.eaf,ref@OG,ref@OG
cuentores_3.eaf,ref@PA,ref@PA
cuentores_3.eaf,t@OG,tx@OG
cuentores_3.eaf,t@PA,tx@PA
cuentores_3.eaf,TOKENS,wd@PA
cuentores_4.eaf,f@RA,ft@RA
cuentores_4.eaf,ref@RA,ref@RA
cuentores_4.eaf,t@RA-cp,tx@RA
cuentores_4.eaf,t@RA,wd@RA
cuentores_5.eaf,f@ERF,ft@ERF
cuentores_5.eaf,f@RA,ft@RA
cuentores_5.eaf,ref@ERF,ref@ERF
cuentores_5.eaf,ref@RA,ref@RA
cuentores_5.eaf,t@ERF,tx@ERF
cuentores_5.eaf,t@RA,tx@RA
cuentores_6.eaf,f@ERF,ft@ERF
cuentores_6.eaf,f@RA,ft@RA
cuentores_6.eaf,ref@ERF,ref@ERF
cuentores_6.eaf,ref@RA,ref@RA
cuentores_6.eaf,t@ERF,tx@ERF
cuentores_6.eaf,t@RA,tx@RA
cuentores_7.eaf,f@RA,ft@RA
cuentores_7.eaf,ref@RA,ref@RA
cuentores_7.eaf,t@RA,tx@RA
cuentores_7.eaf,TOKEN,wd@RA
cuentores_8.eaf,f@OG,ft@OG
cuentores_8.eaf,f@RA,ft@RA
cuentores_8.eaf,ref@OG,ref@OG
cuentores_8.eaf,ref@RA,ref@RA
cuentores_8.eaf,t@OG,tx@OG
cuentores_8.eaf,t@RA,tx@RA
cuentores_9.eaf,f@RA,ft@RA
cuentores_9.eaf,ref@RA,ref@RA
cuentores_9.eaf,t@RA,tx@RA
cuentoresbruj.eaf,f@PA,ft@PA
cuentoresbruj.eaf,ref@PA,ref@PA
cuentoresbruj.eaf,t@PA-cp,tx@PA
dyushi.eaf,f@OG,ft@OG
dyushi.eaf,f@RA,ft@RA
dyushi.eaf,ref@OG,ref@OG
dyushi.eaf,ref@RA,ref@RA
dyushi.eaf,t@OG-cp,tx@OG
dyushi.eaf,t@RA-cp,tx@RA
experabuPA.eaf,f@PA,ft@PA
experabuPA.eaf,ref@PA,ref@PA
experabuPA.eaf,t@PA-cp,tx@PA
experi_res_1.eaf,f@PA,ft@PA
experi_res_1.eaf,ref@PA,ref@PA
experi_res_1.eaf,t@PA-cp,tx@PA
experi_res_2.eaf,f@PA,ft@PA
experi_res_2.eaf,ref@PA,ref@PA
experi_res_2.eaf,t@PA-cp,tx@PA
experi_res_RA.eaf,f@RA,ft@RA
experi_res_RA.eaf,ref@RA,ref@RA
experi_res_RA.eaf,t@RA-cp,tx@RA
experi_res_RA.eaf,TOLKEN,wd@RA
fiesta_rec_RA.eaf,f@RA,ft@RA
fiesta_rec_RA.eaf,ref@RA,ref@RA
fiesta_rec_RA.eaf,t@RA-cp,tx@RA
hechohoyRA.eaf,f@ERF,ft@ERF
hechohoyRA.eaf,f@RA,ft@RA
hechohoyRA.eaf,ref@ERF,ref@ERF
hechohoyRA.eaf,ref@RA,ref@RA
hechohoyRA.eaf,t@ERF,tx@ERF
hechohoyRA.eaf,t@RA-cp,tx@RA
lifestoryres_1.eaf,f@OG,ft@OG
lifestoryres_1.eaf,f@RA,ft@RA
lifestoryres_1.eaf,ref@OG,ref@OG
lifestoryres_1.eaf,ref@RA,ref@RA
lifestoryres_1.eaf,t@OG-cp,tx@OG
lifestoryres_1.eaf,t@RA-cp,tx@RA
pish_res_rec.eaf,f@PA,ft@PA
pish_res_rec.eaf,f@RA,ft@RA
pish_res_rec.eaf,ref@PA,ref@PA
pish_res_rec.eaf,ref@RA,ref@RA
pish_res_rec.eaf,t@PA,tx@PA
pish_res_rec.eaf,t@RA,tx@RA
pish_res_rec.eaf,TOKENS_PA,wd@PA
pish_res_rec.eaf,TOKENS_RA,wd@RA
res_tramp_1.eaf,f@OG,ft@OG
res_tramp_1.eaf,f@RA,ft@RA
res_tramp_1.eaf,ref@OG,ref@OG
res_tramp_1.eaf,ref@RA,ref@RA
res_tramp_1.eaf,t@OG,tx@OG
res_tramp_1.eaf,t@RA,tx@RA
res_tramp_7.eaf,f@OG,ft@OG
res_tramp_7.eaf,f@RA,ft@RA
res_tramp_7.eaf,ref@OG,ref@OG
res_tramp_7.eaf,ref@RA,ref@RA
res_tramp_7.eaf,t@OG,tx@OG
res_tramp_7.eaf,t@RA,tx@RA
res_tramp_7.eaf,TKK,wd@RA
sacha_res.eaf,f@PA,ft@PA
sacha_res.eaf,gl@unknown,gl@UNK1
sacha_res.eaf,mb@unknown,mb@UNK1
sacha_res.eaf,ps@unknown,ps@UNK1
sacha_res.eaf,ref@PA,ref@PA
sacha_res.eaf,t@PA-cp,tx@PA
sacha_res.eaf,t@PA,wd@PA
storyalicia.eaf,f@OG,ft@OG
storyalicia.eaf,f@PA,ft@PA
storyalicia.eaf,ref@OG,ref@OG
storyalicia.eaf,ref@PA,ref@PA
storyalicia.eaf,t@OG,tx@OG
storyalicia.eaf,t@PA,tx@PA
vida_PA.eaf,f@PA,ft@PA
vida_PA.eaf,ref@PA,ref@PA
vida_PA.eaf,t@PA-cp,tx@PA
