"lang","file","core_extended","speaker",wd_ID,wd,"start","end","ref","tx","ft","mb_ID","mb","doreco-mb-algn","ps","gl","ph_ID","ph"
"nort2875","doreco_nort2875_nalta093",core,"CM",w000011,"ten",3.908,4.140,"0003_DoReCo_doreco_nort2875_nalta093","iʔen ten inetamen mi ʔen uman na siʔe","when we plant it, it just looks like this","m000011","ten","****","subordconn","when","p000023 p000024 p000025","t @ n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000012,"<<ui>>",4.140,4.478,"0003_DoReCo_doreco_nort2875_nalta093","iʔen ten inetamen mi ʔen uman na siʔe","when we plant it, it just looks like this","m000012","****","****","****","****","p000026","<<ui>>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000013,"inetamen",4.478,5.105,"0003_DoReCo_doreco_nort2875_nalta093","iʔen ten inetamen mi ʔen uman na siʔe","when we plant it, it just looks like this","m000013 m000014 m000015","-in- i- taném","**** **** ****","v","PRF CV plant","p000027 p000028 p000029 p000030 p000031 p000032 p000033 p000034 p000035","? i n I: t a m @ n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000014,"mi",5.105,5.248,"0003_DoReCo_doreco_nort2875_nalta093","iʔen ten inetamen mi ʔen uman na siʔe","when we plant it, it just looks like this","m000016","=mi","****","pron","=1pe.GEN","p000036 p000037","m i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000015,"ʔen",5.248,5.474,"0003_DoReCo_doreco_nort2875_nalta093","iʔen ten inetamen mi ʔen uman na siʔe","when we plant it, it just looks like this","m000017","=en","****","dem","PROX.DEM.ABS","p000038 p000039 p000040","? I: n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000016,"ai",5.474,5.663,"0003_DoReCo_doreco_nort2875_nalta093","iʔen ten inetamen mi ʔen uman na siʔe","when we plant it, it just looks like this","m000018","****","****","****","****","p000041 p000042 p000043","? a i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000017,"uman",5.663,5.925,"0003_DoReCo_doreco_nort2875_nalta093","iʔen ten inetamen mi ʔen uman na siʔe","when we plant it, it just looks like this","m000019","umán","****","prep","like","p000044 p000045 p000046 p000047 p000048","? u m a n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000018,"na",5.925,6.149,"0003_DoReCo_doreco_nort2875_nalta093","iʔen ten inetamen mi ʔen uman na siʔe","when we plant it, it just looks like this","m000020","=na","****","pron","=3s.GEN","p000049 p000050","n a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000019,"siʔe",6.149,6.615,"0003_DoReCo_doreco_nort2875_nalta093","iʔen ten inetamen mi ʔen uman na siʔe","when we plant it, it just looks like this","m000021","=si'e","****","dem","=LPROX.LOC.DEM","p000051 p000052 p000053 p000054","s i ? I:","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000020,"<p:>",6.615,7.071,"<p:>","<p:>","<p:>","m000022","<p:>","<p:>","<p:>","<p:>","p000055","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000021,"baʔik",7.071,7.624,"0004_DoReCo_doreco_nort2875_nalta093","baʔik","small","m000023","ba'ík","****","u","small","p000056 p000057 p000058 p000059 p000060","b a ? i k","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000022,"<p:>",7.624,7.753,"<p:>","<p:>","<p:>","m000024","<p:>","<p:>","<p:>","<p:>","p000061","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000023,"a",7.753,8.213,"0005_DoReCo_doreco_nort2875_nalta093","a ganit anaʔ na ʔen","a baby taro.","m000025","a","****","lk","LK","p000062 p000063","? a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000024,"ganit",8.213,8.599,"0005_DoReCo_doreco_nort2875_nalta093","a ganit anaʔ na ʔen","a baby taro.","m000026","ganít","****","u","taro","p000064 p000065 p000066 p000067 p000068","g a n i t","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000025,"<p:>",8.599,8.722,"0005_DoReCo_doreco_nort2875_nalta093","a ganit anaʔ na ʔen","a baby taro.","m000027","<p:>","<p:>","<p:>","<p:>","p000069","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000026,"anaʔ",8.722,8.951,"0005_DoReCo_doreco_nort2875_nalta093","a ganit anaʔ na ʔen","a baby taro.","m000028","ána'","****","u","child","p000070 p000071 p000072 p000073 p000074","? a n a ?","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000027,"na",8.951,9.124,"0005_DoReCo_doreco_nort2875_nalta093","a ganit anaʔ na ʔen","a baby taro.","m000029","=na","****","pron","=3s.GEN","p000075 p000076","n a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000028,"ʔen",9.124,9.475,"0005_DoReCo_doreco_nort2875_nalta093","a ganit anaʔ na ʔen","a baby taro.","m000030","=en","****","dem","PROX.DEM.ABS","p000077 p000078 p000079","? I: n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000029,"<p:>",9.475,10.334,"<p:>","<p:>","<p:>","m000031","<p:>","<p:>","<p:>","<p:>","p000080","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000030,"pag",10.334,10.474,"0006_DoReCo_doreco_nort2875_nalta093","pag inetanem mi ʔen","When planting it,","m000032","pag","****","subordconn","if","p000081 p000082 p000083","p a g","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000031,"inetanem",10.474,11.001,"0006_DoReCo_doreco_nort2875_nalta093","pag inetanem mi ʔen","When planting it,","m000033 m000034 m000035","-in- i- taném","**** **** ****","v","PRF CV plant","p000084 p000085 p000086 p000087 p000088 p000089 p000090 p000091 p000092","? i n I: t a n @ m","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000032,"mi",11.001,11.131,"0006_DoReCo_doreco_nort2875_nalta093","pag inetanem mi ʔen","When planting it,","m000036","=mi","****","pron","=1pe.GEN","p000093 p000094","m i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000033,"ʔen",11.131,11.566,"0006_DoReCo_doreco_nort2875_nalta093","pag inetanem mi ʔen","When planting it,","m000037","=en","****","dem","PROX.DEM.ABS","p000095 p000096 p000097","? I: n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000034,"<p:>",11.566,11.700,"<p:>","<p:>","<p:>","m000038","<p:>","<p:>","<p:>","<p:>","p000098","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000035,"utʔutan",11.700,12.286,"0007_DoReCo_doreco_nort2875_nalta093","utʔutan mi ti","we need to dig","m000039 m000040","ut'ut -an","**** ****","v","dig a hole LV","p000099 p000100 p000101 p000102 p000103 p000104 p000105 p000106","? u t ? u t a n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000036,"mi",12.286,12.477,"0007_DoReCo_doreco_nort2875_nalta093","utʔutan mi ti","we need to dig","m000041","=mi","****","pron","=1pe.GEN","p000107 p000108","m i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000037,"ti",12.477,12.928,"0007_DoReCo_doreco_nort2875_nalta093","utʔutan mi ti","we need to dig","m000042","ti","****","art","OBL","p000109 p000110","t i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000038,"<p:>",12.928,14.230,"<p:>","<p:>","<p:>","m000043","<p:>","<p:>","<p:>","<p:>","p000111","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000039,"uwahi",14.230,14.816,"0008_DoReCo_doreco_nort2875_nalta093","uwah-i ti deʔel-i a ebut","a big hole","m000044 m000045","uwáh =i","**** ****","u","thing =SPEC","p000112 p000113 p000114 p000115 p000116 p000117","? u w a h i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000040,"<p:>",14.816,15.223,"0008_DoReCo_doreco_nort2875_nalta093","uwah-i ti deʔel-i a ebut","a big hole","m000046","<p:>","<p:>","<p:>","<p:>","p000118","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000041,"<<pr>ti>",15.223,16.208,"0008_DoReCo_doreco_nort2875_nalta093","uwah-i ti deʔel-i a ebut","a big hole","m000047","ti","****","art","OBL","p000119","<<pr>ti>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000042,"<p:>",16.208,16.453,"0008_DoReCo_doreco_nort2875_nalta093","uwah-i ti deʔel-i a ebut","a big hole","m000048","<p:>","<p:>","<p:>","<p:>","p000120","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000043,"deʔeli",16.453,16.768,"0008_DoReCo_doreco_nort2875_nalta093","uwah-i ti deʔel-i a ebut","a big hole","m000049 m000050","de'él =i","**** ****","u","big =SPEC","p000121 p000122 p000123 p000124 p000125 p000126","d @ ? @ l i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000044,"a",16.768,16.929,"0008_DoReCo_doreco_nort2875_nalta093","uwah-i ti deʔel-i a ebut","a big hole","m000051","a","****","lk","LK","p000127 p000128","? a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000045,"ebut",16.929,17.256,"0008_DoReCo_doreco_nort2875_nalta093","uwah-i ti deʔel-i a ebut","a big hole","m000052","ebút","****","u","hole","p000129 p000130 p000131 p000132 p000133","? @ b u t","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000046,"<p:>",17.256,17.817,"<p:>","<p:>","<p:>","m000053","<p:>","<p:>","<p:>","<p:>","p000134","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000047,"saka",17.817,18.112,"0009_DoReCo_doreco_nort2875_nalta093","saka mi ʔen iyeʔase","and we put it in there","m000054","saka","****","coordconn","and","p000135 p000136 p000137 p000138","s a k a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000048,"mi",18.112,18.196,"0009_DoReCo_doreco_nort2875_nalta093","saka mi ʔen iyeʔase","and we put it in there","m000055","=mi","****","pron","=1pe.GEN","p000139 p000140","m i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000049,"ʔen",18.196,18.342,"0009_DoReCo_doreco_nort2875_nalta093","saka mi ʔen iyeʔase","and we put it in there","m000056","=en","****","dem","PROX.DEM.ABS","p000141 p000142 p000143","? I: n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000050,"iyeʔase",18.342,18.921,"0009_DoReCo_doreco_nort2875_nalta093","saka mi ʔen iyeʔase","and we put it in there","m000057 m000058 m000059","i- eC- áse'","end start ****","v","CV PRG place in","p000144 p000145 p000146 p000147 p000148 p000149 p000150 p000151","? i j @ ? a s @","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000051,"<p:>",18.921,18.989,"<p:>","<p:>","<p:>","m000060","<p:>","<p:>","<p:>","<p:>","p000152","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000052,"saka",18.989,19.336,"0010_DoReCo_doreco_nort2875_nalta093","saka mi gambulan","then we loosen the soil","m000061","saka","****","coordconn","and","p000153 p000154 p000155 p000156","s a k a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000053,"mi",19.336,19.432,"0010_DoReCo_doreco_nort2875_nalta093","saka mi gambulan","then we loosen the soil","m000062","=mi","****","pron","=1pe.GEN","p000157 p000158","m i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000054,"gambulan",19.432,20.201,"0010_DoReCo_doreco_nort2875_nalta093","saka mi gambulan","then we loosen the soil","m000063 m000064","gambul -an","**** ****","v","loosen the soil LV","p000159 p000160 p000161 p000162 p000163 p000164 p000165 p000166","g a m b u l a n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000055,"<p:>",20.201,20.518,"<p:>","<p:>","<p:>","m000065","<p:>","<p:>","<p:>","<p:>","p000167","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000056,"mantanod",20.518,20.968,"0011_DoReCo_doreco_nort2875_nalta093","mantanod amid la","and we just have to wait","m000066 m000067","men- tanód","**** ****","v","AV waiting","p000168 p000169 p000170 p000171 p000172 p000173 p000174 p000175","m a n t a n o d","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000057,"amid",20.968,21.268,"0011_DoReCo_doreco_nort2875_nalta093","mantanod amid la","and we just have to wait","m000068 m000069","=amí =d","**** ****","pron","=1pe.ABS =d","p000176 p000177 p000178 p000179 p000180","? a m i d","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000058,"la",21.268,21.393,"0011_DoReCo_doreco_nort2875_nalta093","mantanod amid la","and we just have to wait","m000070","=dla","****","adv","=only","p000181 p000182","l a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000059,"ti",21.393,21.639,"0012_DoReCo_doreco_nort2875_nalta093","ti duwa-i a lingo","for two weeks,","m000071","ti","****","art","OBL","p000183 p000184","t i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000060,"duwai",21.639,22.057,"0012_DoReCo_doreco_nort2875_nalta093","ti duwa-i a lingo","for two weeks,","m000072 m000073","dúwa =i","**** ****","u","two =SPEC","p000185 p000186 p000187 p000188 p000189","d u w a i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000061,"a",22.057,22.161,"0012_DoReCo_doreco_nort2875_nalta093","ti duwa-i a lingo","for two weeks,","m000074","a","****","lk","LK","p000190 p000191","? a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000062,"lingo",22.161,22.709,"0012_DoReCo_doreco_nort2875_nalta093","ti duwa-i a lingo","for two weeks,","m000075","lingo","****","u","week","p000192 p000193 p000194 p000195","l i N o","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000063,"<p:>",22.709,23.004,"<p:>","<p:>","<p:>","m000076","<p:>","<p:>","<p:>","<p:>","p000196","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000064,"<<ui>>",23.004,23.216,"0013_DoReCo_doreco_nort2875_nalta093","****","****","m000077","****","****","****","****","p000197","<<ui>>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000065,"<p:>",23.216,23.474,"<p:>","<p:>","<p:>","m000078","<p:>","<p:>","<p:>","<p:>","p000198","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000066,"menuwad",23.474,24.000,"0014_DoReCo_doreco_nort2875_nalta093","men uwad siya","then it will","m000079 m000080 m000081","men- uwáh =d","end start ****","v","AV thing =d","p000199 p000200 p000201 p000202 p000203 p000204 p000205 p000206","m @ n ? u w a d","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000067,"siya",24.000,24.361,"0014_DoReCo_doreco_nort2875_nalta093","men uwad siya","then it will","m000082","=siyá","****","pron","=3s.ABS","p000207 p000208 p000209 p000210","s i j a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000068,"<p:>",24.361,24.850,"<p:>","<p:>","<p:>","m000083","<p:>","<p:>","<p:>","<p:>","p000211","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000069,"ulteʔ",24.850,25.286,"0015_DoReCo_doreco_nort2875_nalta093","menʔulteʔ","sprout,","m000084 m000085","men- ulté'","**** ****","v","AV sprout","p000212 p000213 p000214 p000215 p000216 p000217","? u l t @ ?","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000070,"<p:>",25.286,26.878,"<p:>","<p:>","<p:>","m000086","<p:>","<p:>","<p:>","<p:>","p000218","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000071,"menʔanaʔ",26.878,27.510,"0016_DoReCo_doreco_nort2875_nalta093","menʔanaʔ","it will reproduce.","m000087 m000088","men- ána'","end start","v","AV child","p000219 p000220 p000221 p000222 p000223 p000224 p000225 p000226","m @ n ? a n a ?","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000072,"<p:>",27.510,27.615,"<p:>","<p:>","<p:>","m000089","<p:>","<p:>","<p:>","<p:>","p000227","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000073,"<<fs>>",27.615,27.933,"0017_DoReCo_doreco_nort2875_nalta093","****","****","m000090","****","****","****","****","p000228","<<fs>>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000074,"tapos",27.933,28.253,"0018_DoReCo_doreco_nort2875_nalta093","tapos pag uman sela te deʔlen","Then, when it's already this big","m000091","tápos","****","subordconn","then","p000229 p000230 p000231 p000232 p000233","t a p o s","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000075,"pag",28.253,28.393,"0018_DoReCo_doreco_nort2875_nalta093","tapos pag uman sela te deʔlen","Then, when it's already this big","m000092","pag","****","subordconn","if","p000234 p000235 p000236","p a g","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000076,"uman",28.393,28.613,"0018_DoReCo_doreco_nort2875_nalta093","tapos pag uman sela te deʔlen","Then, when it's already this big","m000093","umán","****","prep","like","p000237 p000238 p000239 p000240 p000241","? u m a n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000077,"<<fs>>",28.613,29.610,"0018_DoReCo_doreco_nort2875_nalta093","tapos pag uman sela te deʔlen","Then, when it's already this big","m000094","****","****","****","****","p000242","<<fs>>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000078,"deʔlen",29.610,30.251,"0018_DoReCo_doreco_nort2875_nalta093","tapos pag uman sela te deʔlen","Then, when it's already this big","m000095 m000096","de'él -en","**** ****","v","big PV","p000243 p000244 p000245 p000246 p000247 p000248","d @ ? l @ n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000079,"<p:>",30.251,31.240,"<p:>","<p:>","<p:>","m000097","<p:>","<p:>","<p:>","<p:>","p000249","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000080,"meʔanaʔ",31.240,31.650,"0019_DoReCo_doreco_nort2875_nalta093","meʔanaʔ man nen ti umansen","it will reproduce again like this","m000098 m000099","men- ána'","**** ****","v","AV child","p000250 p000251 p000252 p000253 p000254 p000255 p000256","m @ ? a n a ?","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000081,"mannen",31.650,31.972,"0019_DoReCo_doreco_nort2875_nalta093","meʔanaʔ man nen ti umansen","it will reproduce again like this","m000100","=mannen","****","adv","=again","p000257 p000258 p000259 p000260 p000261 p000262","m a n n @ n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000082,"ti",31.972,32.096,"0019_DoReCo_doreco_nort2875_nalta093","meʔanaʔ man nen ti umansen","it will reproduce again like this","m000101","ti","****","art","OBL","p000263 p000264","t i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000083,"umansen",32.096,32.800,"0019_DoReCo_doreco_nort2875_nalta093","meʔanaʔ man nen ti umansen","it will reproduce again like this","m000102","umansén","****","adv","PROX.SML.DEM","p000265 p000266 p000267 p000268 p000269 p000270 p000271 p000272","? u m a n s I: n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000084,"<p:>",32.800,34.250,"<p:>","<p:>","<p:>","m000103","<p:>","<p:>","<p:>","<p:>","p000273","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000085,"<<ui>pagka>",34.250,34.747,"0020_DoReCo_doreco_nort2875_nalta093","pagka iʔen anaʔ na illipat med","Then we transfer it","m000104","pagká","****","subordconn","when","p000274","<<ui>pagka>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000086,"<p:>",34.747,35.049,"0020_DoReCo_doreco_nort2875_nalta093","pagka iʔen anaʔ na illipat med","Then we transfer it","m000105","<p:>","<p:>","<p:>","<p:>","p000275","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000087,"iʔen",35.049,35.884,"0020_DoReCo_doreco_nort2875_nalta093","pagka iʔen anaʔ na illipat med","Then we transfer it","m000106","i'én","****","dem","PROX.DEM","p000276 p000277 p000278 p000279 p000280","? i ? I: n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000088,"anaʔ",35.884,36.219,"0020_DoReCo_doreco_nort2875_nalta093","pagka iʔen anaʔ na illipat med","Then we transfer it","m000107","ána'","****","u","child","p000281 p000282 p000283 p000284 p000285","? a n a ?","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000089,"na",36.219,36.443,"0020_DoReCo_doreco_nort2875_nalta093","pagka iʔen anaʔ na illipat med","Then we transfer it","m000108","=na","****","pron","=3s.GEN","p000286 p000287","n a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000090,"illipat",36.443,37.203,"0020_DoReCo_doreco_nort2875_nalta093","pagka iʔen anaʔ na illipat med","Then we transfer it","m000109 m000110 m000111","i- -l- lípat","**** **** ****","v","CV RDP transfer","p000288 p000289 p000290 p000291 p000292 p000293 p000294 p000295","? i l l i p a t","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000091,"med",37.203,37.538,"0020_DoReCo_doreco_nort2875_nalta093","pagka iʔen anaʔ na illipat med","Then we transfer it","m000112 m000113","=mi =d","**** ****","pron","=1pe.GEN =d","p000296 p000297 p000298","m @ d","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000092,"<p:>",37.538,37.924,"<p:>","<p:>","<p:>","m000114","<p:>","<p:>","<p:>","<p:>","p000299","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000093,"mid",37.924,38.217,"0021_DoReCo_doreco_nort2875_nalta093","med illipat mid man nen ti aduwan-i a tapeʔ","to a different land,","m000115 m000116","=mi =d","**** ****","pron","=1pe.GEN =d","p000300 p000301 p000302","m i d","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000094,"mannen",38.217,38.679,"0021_DoReCo_doreco_nort2875_nalta093","med illipat mid man nen ti aduwan-i a tapeʔ","to a different land,","m000117","=mannen","****","adv","=again","p000303 p000304 p000305 p000306 p000307 p000308","m a n n @ n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000095,"ti",38.679,39.040,"0021_DoReCo_doreco_nort2875_nalta093","med illipat mid man nen ti aduwan-i a tapeʔ","to a different land,","m000118","ti","****","art","OBL","p000309 p000310","t i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000096,"aduwani",39.040,39.590,"0021_DoReCo_doreco_nort2875_nalta093","med illipat mid man nen ti aduwan-i a tapeʔ","to a different land,","m000119 m000120","áduwan =i","**** ****","u","other =SPEC","p000311 p000312 p000313 p000314 p000315 p000316 p000317 p000318","? a d u w a n i","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000097,"a",39.590,39.664,"0021_DoReCo_doreco_nort2875_nalta093","med illipat mid man nen ti aduwan-i a tapeʔ","to a different land,","m000121","a","****","lk","LK","p000319 p000320","? a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000098,"tapeʔ",39.664,40.090,"0021_DoReCo_doreco_nort2875_nalta093","med illipat mid man nen ti aduwan-i a tapeʔ","to a different land,","m000122","tape'","****","u","land","p000321 p000322 p000323 p000324 p000325","t a p @ ?","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000099,"<p:>",40.090,40.163,"<p:>","<p:>","<p:>","m000123","<p:>","<p:>","<p:>","<p:>","p000326","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000100,"iyutʔut",40.163,40.650,"0022_DoReCo_doreco_nort2875_nalta093","iyutʔut mid man nen","and we dig again.","m000124 m000125","i- ut'ut","end start","v","CV dig a hole","p000327 p000328 p000329 p000330 p000331 p000332 p000333 p000334","? i j u t ? u t","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000101,"<<fs>man>",40.650,41.003,"0022_DoReCo_doreco_nort2875_nalta093","iyutʔut mid man nen","and we dig again.","m000126","****","****","****","****","p000335","<<fs>man>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000102,"mid",41.003,41.361,"0022_DoReCo_doreco_nort2875_nalta093","iyutʔut mid man nen","and we dig again.","m000127 m000128","=mi =d","**** ****","pron","=1pe.GEN =d","p000336 p000337 p000338","m i d","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000103,"mannen",41.361,41.902,"0022_DoReCo_doreco_nort2875_nalta093","iyutʔut mid man nen","and we dig again.","m000129","=mannen","****","adv","=again","p000339 p000340 p000341 p000342 p000343 p000344","m a n n @ n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000104,"<p:>",41.902,43.366,"<p:>","<p:>","<p:>","m000130","<p:>","<p:>","<p:>","<p:>","p000345","<p:>","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000105,"ina",43.366,43.683,"0023_DoReCo_doreco_nort2875_nalta093","ina iʔen doon na ʔen obrad","Its leaves can be cooked as","m000131","=iná","****","dem","=MED.DEM.ABS","p000346 p000347 p000348 p000349","? i n a","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000106,"iʔen",43.683,44.221,"0023_DoReCo_doreco_nort2875_nalta093","ina iʔen doon na ʔen obrad","Its leaves can be cooked as","m000132","i'én","****","dem","PROX.DEM","p000350 p000351 p000352 p000353 p000354","? i ? I: n","",""
"nort2875","doreco_nort2875_nalta093",core,"CM",w000107,"doon",44.221,44.495,"0023_DoReCo_doreco_nort2875_nalta093","ina iʔen doon na ʔen obrad","Its leaves can be cooked as","m000133","doon","****","u","leaf","p000355 p000356 p000357 p000358","d o o n","",""
