File,Original_Tier_Name,New_Tier_Name
nalta093.eaf,B_phrase-gls-en,ft@B
nalta093.eaf,A_phrase-gls-en,ft@CM
nalta093.eaf,B_morph-gls-en,gl@B
nalta093.eaf,A_morph-gls-en,gl@CM
nalta093.eaf,B_morph-cf-aqn,mb@B
nalta093.eaf,A_morph-cf-aqn,mb@CM
nalta093.eaf,B_word-pos-en,ps@B
nalta093.eaf,A_word-pos-en,ps@CM
nalta093.eaf,B_phrase-segnum-en,ref@B
nalta093.eaf,A_phrase-segnum-en,ref@CM
nalta093.eaf,B_Transcription-text-aqn,tx@B
nalta093.eaf,A_Transcription-text-aqn,tx@CM
nalta093.eaf,B_word-txt-aqn,wd@B
nalta093.eaf,A_word-txt-aqn,wd@CM
nalta094.eaf,B_phrase-gls-en,ft@B
nalta094.eaf,C_English,ft@C
nalta094.eaf,A_phrase-gls-en,ft@GG
nalta094.eaf,B_morph-gls-en,gl@B
nalta094.eaf,A_morph-gls-en,gl@GG
nalta094.eaf,B_morph-cf-aqn,mb@B
nalta094.eaf,A_morph-cf-aqn,mb@GG
nalta094.eaf,B_word-pos-en,ps@B
nalta094.eaf,A_word-pos-en,ps@GG
nalta094.eaf,B_phrase-segnum-en,ref@B
nalta094.eaf,A_phrase-segnum-en,ref@GG
nalta094.eaf,B_Transcription-txt-aqn,tx@B
nalta094.eaf,C_transcription,tx@C
nalta094.eaf,A_Transcription-txt-aqn,tx@GG
nalta094.eaf,B_word-txt-aqn,wd@B
nalta094.eaf,A_word-txt-aqn,wd@GG
nalta095.eaf,B_phrase-gls-en,ft@B
nalta095.eaf,A_phrase-gls-en,ft@GG
nalta095.eaf,B_morph-gls-en,gl@B
nalta095.eaf,A_morph-gls-en,gl@GG
nalta095.eaf,B_morph-cf-aqn,mb@B
nalta095.eaf,A_morph-cf-aqn,mb@GG
nalta095.eaf,B_word-pos-en,ps@B
nalta095.eaf,A_word-pos-en,ps@GG
nalta095.eaf,B_phrase-segnum-en,ref@B
nalta095.eaf,A_phrase-segnum-en,ref@GG
nalta095.eaf,B_Transcription,tx@B
nalta095.eaf,A_Transcription-aqn,tx@GG
nalta095.eaf,B_word-txt-aqn,wd@B
nalta095.eaf,A_word-txt-aqn,wd@GG
nalta103.eaf,eng-cp,ft@GG
nalta103.eaf,A_morph-gls-en-cp,gl@GG
nalta103.eaf,A_morph-txt-aqn-cp,mb@GG
nalta103.eaf,A_word-pos-en-cp,ps@GG
nalta103.eaf,A_phrase-segnum-en-cp,ref@GG
nalta103.eaf,transcription-cp,tx@GG
nalta103.eaf,A_word-txt-aqn-cp,wd@GG
