File,Original_Tier_Name,New_Tier_Name
_10_.eaf,te@Lirong18,ft@Lirong
_10_.eaf,we@Lirong,gl@Lirong
_10_.eaf,ref@Lirong18,ref@Lirong
_10_.eaf,wp@Lirong,tx@Lirong
_1_.eaf,te@Lirong,ft@Lirong
_1_.eaf,tx@Lirong,gl@Lirong
_1_.eaf,ref@Lirong,ref@Lirong
_1_.eaf,wp@Lirong,tx@Lirong
_2_.eaf,te@Lirong18,ft@Lidexiang
_2_.eaf,we@Lirong,gl@Lidexiang
_2_.eaf,ref@Lirong18,ref@Lidexiang
_2_.eaf,wp@Lirong,tx@Lidexiang
_2_.eaf,wp_tok,wd@Lidexiang
_3_.eaf,te@Lirong,ft@Lidexiang
_3_.eaf,tx@Lirong,gl@Lidexiang
_3_.eaf,ref@Lirong,ref@Lidexiang
_3_.eaf,wp@Lirong,tx@Lidexiang
_3_.eaf,wp_tok,wd@Lidexiang
_6_.eaf,te@Lirong,ft@Lirong
_6_.eaf,tx@Lirong,gl@Lirong
_6_.eaf,ref@Lirong,ref@Lirong
_6_.eaf,wp@Lirong,tx@Lirong
_8_.eaf,te@Lirong,ft@Lirong
_8_.eaf,tx@Lirong,gl@Lirong
_8_.eaf,ref@Lirong,ref@Lirong
_8_.eaf,wp@Lirong,tx@Lirong
_9_.eaf,te@Lirong18,ft@Lirong
_9_.eaf,we@Lirong,gl@Lirong
_9_.eaf,ref@Lirong18,ref@Lirong
_9_.eaf,wp@Lirong,tx@Lirong
_lirong24_.eaf,te@Lirong,ft@Lirong
_lirong24_.eaf,tx@Lirong,gl@Lirong
_lirong24_.eaf,ref@Lirong,ref@Lirong
_lirong24_.eaf,wp@Lirong,tx@Lirong
_lirong24_.eaf,wp_tok,wd@Lirong
_lirong25_.eaf,te@Lirong,ft@Lirong
_lirong25_.eaf,tx@Lirong,gl@Lirong
_lirong25_.eaf,ref@Lirong,ref@Lirong
_lirong25_.eaf,wp@Lirong,tx@Lirong
_lirong25_.eaf,wp_tok,wd@Lirong
elan-lilanzhen3.eaf,te@Lirong,ft@Lirong
elan-lilanzhen3.eaf,tx@Lirong,gl@Lirong
elan-lilanzhen3.eaf,ref@Lirong,ref@Lirong
elan-lilanzhen3.eaf,wp@Lirong,tx@Lirong
elan-lilanzhen7.eaf,te@Lirong,ft@Lirong
elan-lilanzhen7.eaf,tx@Lirong,gl@Lirong
elan-lilanzhen7.eaf,ref@Lirong,ref@Lirong
elan-lilanzhen7.eaf,wp@Lirong,tx@Lirong
elan-lirong3.eaf,te@Lirong,ft@Lirong
elan-lirong3.eaf,tx@Lirong,gl@Lirong
elan-lirong3.eaf,ref@Lirong,ref@Lirong
elan-lirong3.eaf,wp@Lirong,tx@Lirong
elan-lirong4.eaf,te@Lirong,ft@Lirong
