File,Original_Tier_Name,New_Tier_Name
NB041016-01_A.eaf,fte@B,ft@B
NB041016-01_A.eaf,ge@B,gl@B
NB041016-01_A.eaf,mb@B,mb@B
NB041016-01_A.eaf,ps@B,ps@B
NB041016-01_A.eaf,ref@B,ref@B
NB041016-01_A.eaf,tx@B,wd@B
NB041016-04_A.eaf,fte@B,ft@B
NB041016-04_A.eaf,ge@B,gl@B
NB041016-04_A.eaf,mb@B,mb@B
NB041016-04_A.eaf,ps@B,ps@B
NB041016-04_A.eaf,ref@B,ref@B
NB041016-04_A.eaf,tx@B,wd@B
NB041016-05_A.eaf,fte@B,ft@B
NB041016-05_A.eaf,ge@B,gl@B
NB041016-05_A.eaf,mb@B,mb@B
NB041016-05_A.eaf,ps@B,ps@B
NB041016-05_A.eaf,ref@B,ref@B
NB041016-05_A.eaf,tx@B,wd@B
NB041016-08_A.eaf,fte@B,ft@B
NB041016-08_A.eaf,ge@B,gl@B
NB041016-08_A.eaf,mb@B,mb@B
NB041016-08_A.eaf,ps@B,ps@B
NB041016-08_A.eaf,ref@B,ref@B
NB041016-08_A.eaf,tx@B,wd@B
NB081007-01_A.eaf,fte@B,ft@B
NB081007-01_A.eaf,fte@ER,ft@ER
NB081007-01_A.eaf,fte@I,ft@I
NB081007-01_A.eaf,ge@B,gl@B
NB081007-01_A.eaf,ge@ER,gl@ER
NB081007-01_A.eaf,ge@I,gl@I
NB081007-01_A.eaf,mb@B,mb@B
NB081007-01_A.eaf,mb@ER,mb@ER
NB081007-01_A.eaf,mb@I,mb@I
NB081007-01_A.eaf,ps@B,ps@B
NB081007-01_A.eaf,ps@ER,ps@ER
NB081007-01_A.eaf,ps@I,ps@I
NB081007-01_A.eaf,ref@B,ref@B
NB081007-01_A.eaf,ref@ER,ref@ER
NB081007-01_A.eaf,ref@I,ref@I
NB081007-01_A.eaf,tx@B,wd@B
NB081007-01_A.eaf,tx@ER,wd@ER
NB081007-01_A.eaf,tx@I,wd@I
NB081007-02_A.eaf,fte@B,ft@B
NB081007-02_A.eaf,fte@ER,ft@ER
NB081007-02_A.eaf,fte@I,ft@I
NB081007-02_A.eaf,fte@visitor,ft@visitor
NB081007-02_A.eaf,ge@B,gl@B
NB081007-02_A.eaf,ge@ER,gl@ER
NB081007-02_A.eaf,ge@I,gl@I
NB081007-02_A.eaf,ge@visitor,gl@visitor
NB081007-02_A.eaf,mb@B,mb@B
NB081007-02_A.eaf,mb@ER,mb@ER
NB081007-02_A.eaf,mb@I,mb@I
NB081007-02_A.eaf,mb@visitor,mb@visitor
NB081007-02_A.eaf,ps@B,ps@B
NB081007-02_A.eaf,ps@ER,ps@ER
NB081007-02_A.eaf,ps@I,ps@I
NB081007-02_A.eaf,ps@visitor,ps@visitor
NB081007-02_A.eaf,ref@B,ref@B
NB081007-02_A.eaf,ref@ER,ref@ER
NB081007-02_A.eaf,ref@I,ref@I
NB081007-02_A.eaf,ref@visitor,ref@visitor
NB081007-02_A.eaf,tx@B,wd@B
