File,Original_Tier_Name,New_Tier_Name
00_Archery_Interview.eaf,ft@speaker#1,ft@speaker#1
00_Archery_Interview.eaf,ft@speaker#2,ft@speaker#2
00_Archery_Interview.eaf,ft@speaker#3,ft@speaker#3
00_Archery_Interview.eaf,ft@speaker#4,ft@speaker#4
00_Archery_Interview.eaf,ge@speaker#1,gl@speaker#1
00_Archery_Interview.eaf,ge@speaker#2,gl@speaker#2
00_Archery_Interview.eaf,ge@speaker#3,gl@speaker#3
00_Archery_Interview.eaf,ge@speaker#4,gl@speaker#4
00_Archery_Interview.eaf,mb@speaker#1,mb@speaker#1
00_Archery_Interview.eaf,mb@speaker#2,mb@speaker#2
00_Archery_Interview.eaf,mb@speaker#3,mb@speaker#3
00_Archery_Interview.eaf,mb@speaker#4,mb@speaker#4
00_Archery_Interview.eaf,ps@speaker#1,ps@speaker#1
00_Archery_Interview.eaf,ps@speaker#2,ps@speaker#2
00_Archery_Interview.eaf,ps@speaker#3,ps@speaker#3
00_Archery_Interview.eaf,ps@speaker#4,ps@speaker#4
00_Archery_Interview.eaf,ref@speaker#1,ref@speaker#1
00_Archery_Interview.eaf,ref@speaker#2,ref@speaker#2
00_Archery_Interview.eaf,ref@speaker#3,ref@speaker#3
00_Archery_Interview.eaf,ref@speaker#4,ref@speaker#4
00_Archery_Interview.eaf,tx@speaker#1,wd@speaker#1
00_Archery_Interview.eaf,tx@speaker#2,wd@speaker#2
00_Archery_Interview.eaf,tx@speaker#3,wd@speaker#3
00_Archery_Interview.eaf,tx@speaker#4,wd@speaker#4
01_Pear_Story.eaf,ft@speaker#1,ft@BB
01_Pear_Story.eaf,ge@speaker#1,gl@BB
01_Pear_Story.eaf,mb@speaker#1,mb@BB
01_Pear_Story.eaf,ps@speaker#1,ps@BB
01_Pear_Story.eaf,ref@speaker#1,ref@BB
01_Pear_Story.eaf,tx@speaker#1,wd@BB
02_Pear_Story.eaf,ft@speaker#1,ft@CC
02_Pear_Story.eaf,ge@speaker#1,gl@CC
02_Pear_Story.eaf,mb@speaker#1,mb@CC
02_Pear_Story.eaf,ps@speaker#1,ps@CC
02_Pear_Story.eaf,ref@speaker#1,ref@CC
02_Pear_Story.eaf,tx@speaker#1,wd@CC
04_Areal_History.eaf,ft@speaker#1,ft@DD
04_Areal_History.eaf,ft@speaker#2,ft@speaker#2
04_Areal_History.eaf,ge@speaker#1,gl@DD
04_Areal_History.eaf,ge@speaker#2,gl@speaker#2
04_Areal_History.eaf,mb@speaker#1,mb@DD
04_Areal_History.eaf,mb@speaker#2,mb@speaker#2
04_Areal_History.eaf,ps@speaker#1,ps@DD
04_Areal_History.eaf,ps@speaker#2,ps@speaker#2
04_Areal_History.eaf,ref@speaker#1,ref@DD
04_Areal_History.eaf,ref@speaker#2,ref@speaker#2
04_Areal_History.eaf,tx@speaker#1,wd@DD
04_Areal_History.eaf,tx@speaker#2,wd@speaker#2
06_Daloi_Raliang.eaf,ft@speaker#1,ft@CL
06_Daloi_Raliang.eaf,ge@speaker#1,gl@CL
06_Daloi_Raliang.eaf,mb@speaker#1,mb@CL
06_Daloi_Raliang.eaf,ps@speaker#1,ps@CL
06_Daloi_Raliang.eaf,ref@speaker#1,ref@CL
06_Daloi_Raliang.eaf,tx@speaker#1,wd@CL
07_Kiang_Nangbah.eaf,ft@speaker#1,ft@EE
07_Kiang_Nangbah.eaf,ge@speaker#1,gl@EE
07_Kiang_Nangbah.eaf,mb@speaker#1,mb@EE
07_Kiang_Nangbah.eaf,ps@speaker#1,ps@EE
07_Kiang_Nangbah.eaf,ref@speaker#1,ref@EE
07_Kiang_Nangbah.eaf,tx@speaker#1,wd@EE
09_Areal_History_pt1.eaf,ft@speaker#1,ft@BD
09_Areal_History_pt1.eaf,ft@speaker#2,ft@speaker#2
09_Areal_History_pt1.eaf,ft@speaker#3,ft@speaker#3
09_Areal_History_pt1.eaf,ge@speaker#1,gl@BD
09_Areal_History_pt1.eaf,ge@speaker#2,gl@speaker#2
09_Areal_History_pt1.eaf,ge@speaker#3,gl@speaker#3
09_Areal_History_pt1.eaf,mb@speaker#1,mb@BD
09_Areal_History_pt1.eaf,mb@speaker#2,mb@speaker#2
09_Areal_History_pt1.eaf,mb@speaker#3,mb@speaker#3
09_Areal_History_pt1.eaf,ps@speaker#1,ps@BD
09_Areal_History_pt1.eaf,ps@speaker#2,ps@speaker#2
09_Areal_History_pt1.eaf,ps@speaker#3,ps@speaker#3
09_Areal_History_pt1.eaf,ref@speaker#1,ref@BD
09_Areal_History_pt1.eaf,ref@speaker#2,ref@speaker#2
09_Areal_History_pt1.eaf,ref@speaker#3,ref@speaker#3
09_Areal_History_pt1.eaf,tx@speaker#1,wd@BD
09_Areal_History_pt1.eaf,tx@speaker#2,wd@speaker#2
09_Areal_History_pt1.eaf,tx@speaker#3,wd@speaker#3
09_Pear_Story.eaf,ft@speaker#1,ft@FF
09_Pear_Story.eaf,ge@speaker#1,gl@FF
09_Pear_Story.eaf,mb@speaker#1,mb@FF
09_Pear_Story.eaf,ps@speaker#1,ps@FF
09_Pear_Story.eaf,ref@speaker#1,ref@FF
09_Pear_Story.eaf,tx@speaker#1,wd@FF
10_Raliang_Stones.eaf,ft@speaker#1,ft@BD
10_Raliang_Stones.eaf,ge@speaker#1,gl@BD
10_Raliang_Stones.eaf,mb@speaker#1,mb@BD
10_Raliang_Stones.eaf,ps@speaker#1,ps@BD
10_Raliang_Stones.eaf,ref@speaker#1,ref@BD
10_Raliang_Stones.eaf,tx@speaker#1,wd@BD
12_Bygone_Past.eaf,ft@speaker#1,ft@GG
12_Bygone_Past.eaf,ge@speaker#1,gl@GG
12_Bygone_Past.eaf,mb@speaker#1,mb@GG
12_Bygone_Past.eaf,ps@speaker#1,ps@GG
12_Bygone_Past.eaf,ref@speaker#1,ref@GG
12_Bygone_Past.eaf,tx@speaker#1,wd@GG
13_Lathadlabot_1.eaf,ft@speaker#1,ft@MM
13_Lathadlabot_1.eaf,ge@speaker#1,gl@MM
13_Lathadlabot_1.eaf,mb@speaker#1,mb@MM
13_Lathadlabot_1.eaf,ps@speaker#1,ps@MM
13_Lathadlabot_1.eaf,ref@speaker#1,ref@MM
13_Lathadlabot_1.eaf,tx@speaker#1,wd@MM
13_Lathadlabot_2.eaf,ft@speaker#1,ft@NN
13_Lathadlabot_2.eaf,ge@speaker#1,gl@NN
13_Lathadlabot_2.eaf,mb@speaker#1,mb@NN
13_Lathadlabot_2.eaf,ps@speaker#1,ps@NN
13_Lathadlabot_2.eaf,ref@speaker#1,ref@NN
13_Lathadlabot_2.eaf,tx@speaker#1,wd@NN
13_Lathadlabot_3.eaf,ft@speaker#1,ft@OO
13_Lathadlabot_3.eaf,ge@speaker#1,gl@OO
13_Lathadlabot_3.eaf,mb@speaker#1,mb@OO
13_Lathadlabot_3.eaf,ps@speaker#1,ps@OO
13_Lathadlabot_3.eaf,ref@speaker#1,ref@OO
13_Lathadlabot_3.eaf,tx@speaker#1,wd@OO
17_PakynteinPt2SooKpoh-DevelopmentofFamilies.eaf,ft@speaker#1,ft@CP
17_PakynteinPt2SooKpoh-DevelopmentofFamilies.eaf,ge@speaker#1,gl@CP
17_PakynteinPt2SooKpoh-DevelopmentofFamilies.eaf,mb@speaker#1,mb@CP
17_PakynteinPt2SooKpoh-DevelopmentofFamilies.eaf,ps@speaker#1,ps@CP
17_PakynteinPt2SooKpoh-DevelopmentofFamilies.eaf,ref@speaker#1,ref@CP
17_PakynteinPt2SooKpoh-DevelopmentofFamilies.eaf,tx@speaker#1,wd@CP
23_PakynteinPt8LanguageChanges.eaf,ft@speaker#1,ft@CP
23_PakynteinPt8LanguageChanges.eaf,ft@speaker#2,ft@speaker#2
23_PakynteinPt8LanguageChanges.eaf,ge@speaker#1,gl@CP
23_PakynteinPt8LanguageChanges.eaf,ge@speaker#2,gl@speaker#2
23_PakynteinPt8LanguageChanges.eaf,mb@speaker#1,mb@CP
23_PakynteinPt8LanguageChanges.eaf,mb@speaker#2,mb@speaker#2
23_PakynteinPt8LanguageChanges.eaf,ps@speaker#1,ps@CP
23_PakynteinPt8LanguageChanges.eaf,ps@speaker#2,ps@speaker#2
23_PakynteinPt8LanguageChanges.eaf,ref@speaker#1,ref@CP
23_PakynteinPt8LanguageChanges.eaf,ref@speaker#2,ref@speaker#2
23_PakynteinPt8LanguageChanges.eaf,tx@speaker#1,wd@CP
23_PakynteinPt8LanguageChanges.eaf,tx@speaker#2,wd@speaker#2
27_PakynteinPt12BetelLeaf.eaf,ft@speaker#1,ft@CP
27_PakynteinPt12BetelLeaf.eaf,ft@speaker#2,ft@speaker#2
27_PakynteinPt12BetelLeaf.eaf,ge@speaker#1,gl@CP
27_PakynteinPt12BetelLeaf.eaf,ge@speaker#2,gl@speaker#2
27_PakynteinPt12BetelLeaf.eaf,mb@speaker#1,mb@CP
27_PakynteinPt12BetelLeaf.eaf,mb@speaker#2,mb@speaker#2
27_PakynteinPt12BetelLeaf.eaf,ps@speaker#1,ps@CP
27_PakynteinPt12BetelLeaf.eaf,ps@speaker#2,ps@speaker#2
27_PakynteinPt12BetelLeaf.eaf,ref@speaker#1,ref@CP
27_PakynteinPt12BetelLeaf.eaf,ref@speaker#2,ref@speaker#2
27_PakynteinPt12BetelLeaf.eaf,tx@speaker#1,wd@CP
27_PakynteinPt12BetelLeaf.eaf,tx@speaker#2,wd@speaker#2
31_SohmyntingInterview_1.eaf,ft@undefined_speaker,ft@HH
31_SohmyntingInterview_1.eaf,ft@Speaker2,ft@UNK1
31_SohmyntingInterview_1.eaf,ft@Speaker3,ft@UNK2
31_SohmyntingInterview_1.eaf,ge@undefined_speaker,gl@HH
31_SohmyntingInterview_1.eaf,ge@Speaker2,gl@UNK1
31_SohmyntingInterview_1.eaf,ge@Speaker3,gl@UNK2
31_SohmyntingInterview_1.eaf,mb@undefined_speaker,mb@HH
31_SohmyntingInterview_1.eaf,mb@Speaker2,mb@UNK1
31_SohmyntingInterview_1.eaf,mb@Speaker3,mb@UNK2
31_SohmyntingInterview_1.eaf,ps@undefined_speaker,ps@HH
31_SohmyntingInterview_1.eaf,ps@Speaker2,ps@UNK1
31_SohmyntingInterview_1.eaf,ps@Speaker3,ps@UNK2
