a;a
ai;a
ai#;a i
ait#;a t_d
aid#;a d_d
æ;E
b;b
ch;tS
d;d
e;e
ei;e
ei#;e i
eit#;e t_d
eid#;e d_d
h;h
h#;?
i;i
ia;ia
ie;ia
io;O
ioo;o
j;dZ
k;k
kh;k_h
l;l
m;m
n;n
ng;N
ñ;J
ñ;J
o;O
oi;O
oi#;O i
oid#;O d_d
oit#;O t_d
oo;o
ooid#;o d_d
ooit#;o t_d
p;p
ph;p_h
r;r
s;s
t;t
th;t_h
u;u
ui;u
ui#;u i
uid#;u d_d
uit#u t_d
w;w
y;j
yn;n=
ym;m=
yng;N=
yl;l=
yr;r=

%%% Allophony and geminats %%%
ch#;c
j#;J\
kk;k:
pp;p:
tt;t:
mm;m:
nn;n:
ññ;J:
ññ;J:
ll;l:

%%% Non-native sounds %%%
f;f
g;g
q;k
v;v
x;k s
z;z
