File,Original_Tier_Name,New_Tier_Name
CJP-TXT-AN-00000-02.eaf,ft,ft@02
CJP-TXT-AN-00000-02.eaf,ge_tok,gl@02
CJP-TXT-AN-00000-02.eaf,mb_tok,mb@02
CJP-TXT-AN-00000-02.eaf,mb,wd@02
CJP-TXT-AN-00000-03.eaf,ft,ft@03
CJP-TXT-AN-00000-03.eaf,ge_tok,gl@03
CJP-TXT-AN-00000-03.eaf,mb_tok,mb@03
CJP-TXT-AN-00000-03.eaf,mb,wd@03
CJP-TXT-AN-00000-04.eaf,ft,ft@04
CJP-TXT-AN-00000-04.eaf,ge_tok,gl@04
CJP-TXT-AN-00000-04.eaf,mb_tok,mb@04
CJP-TXT-AN-00000-04.eaf,mb,wd@04
CJP-TXT-AN-00000-05.eaf,ft,ft@05
CJP-TXT-AN-00000-05.eaf,ge_tok,gl@05
CJP-TXT-AN-00000-05.eaf,mb_tok,mb@05
CJP-TXT-AN-00000-05.eaf,mb,wd@05
CJP-TXT-AN-00000-06.eaf,ft,ft@06
CJP-TXT-AN-00000-06.eaf,ge_tok,gl@06
CJP-TXT-AN-00000-06.eaf,mb_tok,mb@06
CJP-TXT-AN-00000-06.eaf,mb,wd@06
CJP-TXT-AN-00000-07.eaf,ft,ft@07
CJP-TXT-AN-00000-07.eaf,ge_tok,gl@07
CJP-TXT-AN-00000-07.eaf,mb_tok,mb@07
CJP-TXT-AN-00000-07.eaf,mb,wd@07
CJP-TXT-AN-00000-08.eaf,ft,ft@08
CJP-TXT-AN-00000-08.eaf,ge_tok,gl@08
CJP-TXT-AN-00000-08.eaf,mb_tok,mb@08
CJP-TXT-AN-00000-08.eaf,mb,wd@08
CJP-TXT-AN-00000-09.eaf,ft,ft@09
CJP-TXT-AN-00000-09.eaf,ge_tok,gl@09
CJP-TXT-AN-00000-09.eaf,mb_tok,mb@09
CJP-TXT-AN-00000-09.eaf,mb,wd@09
CJP-TXT-AN-00000-10.eaf,ft,ft@10
CJP-TXT-AN-00000-10.eaf,ge_tok,gl@10
CJP-TXT-AN-00000-10.eaf,mb_tok,mb@10
CJP-TXT-AN-00000-10.eaf,mb,wd@10
CJP-TXT-AN-00000-11.eaf,ft,ft@11
CJP-TXT-AN-00000-11.eaf,ge_tok,gl@11
CJP-TXT-AN-00000-11.eaf,mb_tok,mb@11
CJP-TXT-AN-00000-11.eaf,mb,wd@11
CJP-TXT-AN-00000-12.eaf,ft,ft@12
CJP-TXT-AN-00000-12.eaf,ge_tok,gl@12
CJP-TXT-AN-00000-12.eaf,mb_tok,mb@12
CJP-TXT-AN-00000-12.eaf,mb,wd@12
CJP-TXT-AN-00000-13.eaf,ft,ft@13
CJP-TXT-AN-00000-13.eaf,ge_tok,gl@13
CJP-TXT-AN-00000-13.eaf,mb_tok,mb@13
CJP-TXT-AN-00000-13.eaf,mb,wd@13
CJP-TXT-AN-00000-14.eaf,ft,ft@14
CJP-TXT-AN-00000-14.eaf,ge_tok,gl@14
CJP-TXT-AN-00000-14.eaf,mb_tok,mb@14
CJP-TXT-AN-00000-14.eaf,mb,wd@14
CJP-TXT-AN-00000-15.eaf,ft,ft@15
CJP-TXT-AN-00000-15.eaf,ge_tok,gl@15
CJP-TXT-AN-00000-15.eaf,mb_tok,mb@15
CJP-TXT-AN-00000-15.eaf,mb,wd@15
CJP-TXT-AN-00000-16.eaf,ft,ft@16
CJP-TXT-AN-00000-16.eaf,ge_tok,gl@16
CJP-TXT-AN-00000-16.eaf,mb_tok,mb@16
CJP-TXT-AN-00000-16.eaf,mb,wd@16
CJP-TXT-CD-00000-02.eaf,ft,ft@02
CJP-TXT-CD-00000-02.eaf,ge_tok,gl@02
CJP-TXT-CD-00000-02.eaf,mb_tok,mb@02
CJP-TXT-CD-00000-02.eaf,mb,wd@02
CJP-TXT-CD-00000-03.eaf,ft,ft@03
CJP-TXT-CD-00000-03.eaf,ge_tok,gl@03
CJP-TXT-CD-00000-03.eaf,mb_tok,mb@03
CJP-TXT-CD-00000-03.eaf,mb,wd@03
CJP-TXT-CD-00000-04.eaf,ft,ft@04
CJP-TXT-CD-00000-04.eaf,ge_tok,gl@04
CJP-TXT-CD-00000-04.eaf,mb_tok,mb@04
CJP-TXT-CD-00000-04.eaf,mb,wd@04
CJP-TXT-CD-00000-05.eaf,ft,ft@05
CJP-TXT-CD-00000-05.eaf,ge_tok,gl@05
CJP-TXT-CD-00000-05.eaf,mb_tok,mb@05
CJP-TXT-CD-00000-05.eaf,mb,wd@05
CJP-TXT-CD-00000-06.eaf,ft,ft@06
CJP-TXT-CD-00000-06.eaf,ge_tok,gl@06
CJP-TXT-CD-00000-06.eaf,mb_tok,mb@06
CJP-TXT-CD-00000-06.eaf,mb,wd@06
CJP-TXT-CD-00000-07.eaf,ft,ft@07
CJP-TXT-CD-00000-07.eaf,ge_tok,gl@07
CJP-TXT-CD-00000-07.eaf,mb_tok,mb@07
CJP-TXT-CD-00000-07.eaf,mb,wd@07
CJP-TXT-CD-00000-08.eaf,ft,ft@08
CJP-TXT-CD-00000-08.eaf,ge_tok,gl@08
CJP-TXT-CD-00000-08.eaf,mb_tok,mb@08
CJP-TXT-CD-00000-08.eaf,mb,wd@08
CJP-TXT-CD-00000-09.eaf,ft,ft@09
CJP-TXT-CD-00000-09.eaf,ge_tok,gl@09
CJP-TXT-CD-00000-09.eaf,mb_tok,mb@09
CJP-TXT-CD-00000-09.eaf,mb,wd@09
CJP-TXT-CD-00000-10.eaf,ft,ft@10
CJP-TXT-CD-00000-10.eaf,ge_tok,gl@10
CJP-TXT-CD-00000-10.eaf,mb_tok,mb@10
CJP-TXT-CD-00000-10.eaf,mb,wd@10
CJP-TXT-CD-00000-11.eaf,ft,ft@11
CJP-TXT-CD-00000-11.eaf,ge_tok,gl@11
CJP-TXT-CD-00000-11.eaf,mb_tok,mb@11
CJP-TXT-CD-00000-11.eaf,mb,wd@11
CJP-TXT-CD-00000-12.eaf,ft,ft@12
CJP-TXT-CD-00000-12.eaf,ge_tok,gl@12
CJP-TXT-CD-00000-12.eaf,mb_tok,mb@12
CJP-TXT-CD-00000-12.eaf,mb,wd@12
CJP-TXT-CD-00000-13.eaf,ft,ft@13
CJP-TXT-CD-00000-13.eaf,ge_tok,gl@13
CJP-TXT-CD-00000-13.eaf,mb_tok,mb@13
CJP-TXT-CD-00000-13.eaf,mb,wd@13
CJP-TXT-CD-00000-14.eaf,ft,ft@14
CJP-TXT-CD-00000-14.eaf,ge_tok,gl@14
CJP-TXT-CD-00000-14.eaf,mb_tok,mb@14
CJP-TXT-CD-00000-14.eaf,mb,wd@14
CJP-TXT-CD-00000-15.eaf,ft,ft@15
CJP-TXT-CD-00000-15.eaf,ge_tok,gl@15
CJP-TXT-CD-00000-15.eaf,mb_tok,mb@15
CJP-TXT-CD-00000-15.eaf,mb,wd@15
CJP-TXT-CD-00000-16.eaf,ft,ft@16
CJP-TXT-CD-00000-16.eaf,ge_tok,gl@16
CJP-TXT-CD-00000-16.eaf,mb_tok,mb@16
CJP-TXT-CD-00000-16.eaf,mb,wd@16
CJP-TXT-CO-00000-02.eaf,ft,ft@02
CJP-TXT-CO-00000-02.eaf,ge_tok,gl@02
