File,Original_Tier_Name,New_Tier_Name
014.eaf,A_phrase-gls-en,ft@KN
014.eaf,A_morph-gls-en,gl@KN
014.eaf,A_morph-txt-erk,mb@KN
014.eaf,A_morph-msa-en,ps@KN
014.eaf,A_phrase,ref@KN
014.eaf,A_word-txt-erk,wd@KN
015.eaf,A_phrase-gls-en,ft@KN
015.eaf,A_morph-gls-en,gl@KN
015.eaf,A_morph-txt-erk,mb@KN
015.eaf,A_morph-msa-en,ps@KN
015.eaf,A_phrase,ref@KN
015.eaf,A_word-txt-erk,wd@KN
021.eaf,A_phrase-gls-en,ft@KN
021.eaf,A_morph-gls-en,gl@KN
021.eaf,A_morph-txt-erk,mb@KN
021.eaf,A_morph-msa-en,ps@KN
021.eaf,A_phrase,ref@KN
021.eaf,A_word-txt-erk,wd@KN
023_cut.eaf,A_phrase-gls-en,ft@KN
023_cut.eaf,A_morph-gls-en,gl@KN
023_cut.eaf,A_morph-txt-erk,mb@KN
023_cut.eaf,A_morph-msa-en,ps@KN
023_cut.eaf,A_phrase,ref@KN
023_cut.eaf,A_word-txt-erk,wd@KN
027.eaf,A_phrase-gls-en,ft@KN
027.eaf,A_morph-gls-en,gl@KN
027.eaf,A_morph-txt-erk,mb@KN
027.eaf,A_morph-msa-en,ps@KN
027.eaf,A_phrase,tx@KN
027.eaf,A_word-txt-erk,wd@KN
035_cut.eaf,A_phrase-gls-en,ft@A
035_cut.eaf,A_morph-gls-en,gl@A
035_cut.eaf,A_morph-txt-erk,mb@A
035_cut.eaf,A_morph-msa-en,ps@A
035_cut.eaf,A_phrase,ref@A
035_cut.eaf,A_word-txt-erk,wd@A
036.eaf,A_phrase-gls-en,ft@HT
036.eaf,A_morph-gls-en,gl@HT
036.eaf,A_morph-txt-erk,mb@HT
036.eaf,A_morph-msa-en,ps@HT
036.eaf,A_phrase,ref@HT
036.eaf,A_word-txt-erk,wd@HT
038_cut.eaf,A_phrase-gls-en,ft@I
038_cut.eaf,A_morph-gls-en,gl@I
038_cut.eaf,A_morph-txt-erk,mb@I
038_cut.eaf,A_morph-msa-en,ps@I
038_cut.eaf,A_phrase,ref@I
038_cut.eaf,A_word-txt-erk,wd@I
040.eaf,A_phrase-gls-en,ft@K
040.eaf,A_morph-gls-en,gl@K
040.eaf,A_morph-txt-erk,mb@K
040.eaf,A_morph-msa-en,ps@K
040.eaf,A_phrase,ref@K
040.eaf,A_word-txt-erk,wd@K
041_cut.eaf,A_phrase-gls-en,ft@K
041_cut.eaf,A_morph-gls-en,gl@K
041_cut.eaf,A_morph-txt-erk,mb@K
041_cut.eaf,A_morph-msa-en,ps@K
041_cut.eaf,A_phrase,ref@K
041_cut.eaf,A_word-txt-erk,wd@K
043_cut.eaf,A_phrase-gls-en,ft@KN
043_cut.eaf,A_morph-gls-en,gl@KN
043_cut.eaf,A_morph-txt-erk,mb@KN
043_cut.eaf,A_morph-msa-en,ps@KN
043_cut.eaf,A_phrase,ref@KN
043_cut.eaf,A_word-txt-erk,wd@KN
044_cut.eaf,A_phrase-gls-en,ft@KK
044_cut.eaf,A_morph-gls-en,gl@KK
044_cut.eaf,A_morph-txt-erk,mb@KK
044_cut.eaf,A_morph-msa-en,ps@KK
044_cut.eaf,A_phrase,ref@KK
044_cut.eaf,A_word-txt-erk,wd@KK
045.eaf,A_phrase-gls-en,ft@K
045.eaf,A_morph-gls-en,gl@K
045.eaf,A_morph-txt-erk,mb@K
045.eaf,A_morph-msa-en,ps@K
045.eaf,A_phrase,ref@K
045.eaf,A_word-txt-erk,wd@K
046_cut.eaf,A_phrase-gls-en,ft@KN
046_cut.eaf,A_morph-gls-en,gl@KN
046_cut.eaf,A_morph-txt-erk,mb@KN
046_cut.eaf,A_morph-msa-en,ps@KN
046_cut.eaf,A_phrase,ref@KN
046_cut.eaf,A_word-txt-erk,wd@KN
047.eaf,A_phrase-gls-en,ft@JM
047.eaf,A_morph-gls-en,gl@JM
047.eaf,A_morph-txt-erk,mb@JM
047.eaf,A_morph-msa-en,ps@JM
047.eaf,A_phrase,ref@JM
047.eaf,A_word-txt-erk,wd@JM
048.eaf,A_phrase-gls-en,ft@JM
048.eaf,A_morph-gls-en,gl@JM
048.eaf,A_morph-txt-erk,mb@JM
048.eaf,A_morph-msa-en,ps@JM
048.eaf,A_phrase,ref@JM
048.eaf,A_word-txt-erk,wd@JM
049.eaf,A_phrase-gls-en,ft@JM
049.eaf,A_morph-gls-en,gl@JM
049.eaf,A_morph-txt-erk,mb@JM
049.eaf,A_morph-msa-en,ps@JM
049.eaf,A_phrase,ref@JM
049.eaf,A_word-txt-erk,wd@JM
050.eaf,A_phrase-gls-en,ft@A
050.eaf,A_morph-gls-en,gl@A
050.eaf,A_morph-txt-erk,mb@A
050.eaf,A_morph-msa-en,ps@A
050.eaf,A_phrase,ref@A
050.eaf,A_word-txt-erk,wd@A
051.eaf,A_phrase-gls-en,ft@A
051.eaf,A_morph-gls-en,gl@A
051.eaf,A_morph-txt-erk,mb@A
051.eaf,A_morph-msa-en,ps@A
051.eaf,A_phrase,ref@A
051.eaf,A_word-txt-erk,wd@A
052_cut.eaf,A_phrase-gls-en,ft@KN
052_cut.eaf,A_morph-gls-en,gl@KN
052_cut.eaf,A_morph-txt-erk,mb@KN
052_cut.eaf,A_morph-msa-en,ps@KN
052_cut.eaf,A_phrase,ref@KN
052_cut.eaf,A_word-txt-erk,wd@KN
056.eaf,A_phrase-gls-en,ft@A
056.eaf,A_morph-gls-en,gl@A
056.eaf,A_morph-txt-erk,mb@A
056.eaf,A_morph-msa-en,ps@A
056.eaf,A_phrase,ref@A
056.eaf,A_word-txt-erk,wd@A
058.eaf,A_phrase-gls-en,ft@A
058.eaf,A_morph-gls-en,gl@A
058.eaf,A_morph-txt-erk,mb@A
058.eaf,A_morph-msa-en,ps@A
058.eaf,A_phrase,ref@A
058.eaf,A_word-txt-erk,wd@A
061_cut.eaf,A_phrase-gls-en,ft@WT
061_cut.eaf,A_morph-gls-en,gl@WT
061_cut.eaf,A_morph-txt-erk,mb@WT
061_cut.eaf,A_morph-msa-en,ps@WT
061_cut.eaf,A_phrase,ref@WT
061_cut.eaf,A_word-txt-erk,wd@WT
064.eaf,A_phrase-gls-en,ft@A
064.eaf,A_morph-gls-en,gl@A
064.eaf,A_morph-txt-erk,mb@A
064.eaf,A_morph-msa-en,ps@A
064.eaf,A_phrase,ref@A
064.eaf,A_word-txt-erk,wd@A
